Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.427,No regr out,All,ProtBERT,100,Linear,90/10,-38.273362772113266,0.5686375665142127
Rg norm w/0.427,No regr out,All,ProtBERT,100,Ridge,90/10,-2.178583215971625,0.16177197807066365
Rg norm w/0.427,No regr out,All,ProtBERT,100,Lasso,90/10,-0.2113193959374866,0.09986558229000259
Rg norm w/0.427,No regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.07707312502131713,0.08717062287084623
Rg norm w/0.427,No regr out,All,ProtBERT,100,GPR,90/10,-5.935028136927879,0.23895197073388824
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Linear,80/20,-5.523767909104705,0.23792269389771045
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Ridge,80/20,-0.015367779813520555,0.09386383765199349
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Lasso,80/20,-0.06478429867815083,0.09612081327353078
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,-0.019678203679005524,0.09406286132107015
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,GPR,80/20,-0.3758342064186311,0.10926213159109516
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Linear,85/15,-9.941402174972636,0.2859695333023986
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Ridge,85/15,0.10406107547881727,0.08183187049626324
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Lasso,85/15,-0.015396863882171097,0.08711665360407334
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.18240372966444685,0.07817227057410654
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,GPR,85/15,-0.4336103234223947,0.10351393912684577
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Linear,90/10,-11.420394790516019,0.29526665709141364
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Ridge,90/10,-0.029792699813566026,0.08502009997995828
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Lasso,90/10,-0.11540166324676249,0.08848351178328127
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.007162805625995805,0.08348063161255417
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,GPR,90/10,-0.7251030875814377,0.11004092519870863
Rg norm w/0.427,No regr out,All,ProtBERT,190,Linear,80/20,-20.651251081201558,0.49084245654679487
Rg norm w/0.427,No regr out,All,ProtBERT,190,Ridge,80/20,-1.5072158762951546,0.16703077161285743
Rg norm w/0.427,No regr out,All,ProtBERT,190,Lasso,80/20,-0.34795518960953076,0.12247243436383003
Rg norm w/0.427,No regr out,All,ProtBERT,190,Kernel Ridge,80/20,-0.0836562141469801,0.10981113633022155
Rg norm w/0.427,No regr out,All,ProtBERT,190,GPR,80/20,-5.300818732963581,0.264788497702692
Rg norm w/0.427,No regr out,All,ProtBERT,190,Linear,85/15,-29.148823741423094,0.5279033548670179
Rg norm w/0.427,No regr out,All,ProtBERT,190,Ridge,85/15,-2.347780321450558,0.17591290952166233
Rg norm w/0.427,No regr out,All,ProtBERT,190,Lasso,85/15,-0.2061742253912311,0.10559035682762029
Rg norm w/0.427,No regr out,All,ProtBERT,190,Kernel Ridge,85/15,-0.01420833544863176,0.09682395610048407
Rg norm w/0.427,No regr out,All,ProtBERT,190,GPR,85/15,-7.747247908316918,0.28435112654315714
Rg norm w/0.427,No regr out,All,ProtBERT,190,Linear,90/10,-33.158964964059976,0.5303210359498935
Rg norm w/0.427,No regr out,All,ProtBERT,190,Ridge,90/10,-1.937072797339125,0.15550482126645535
Rg norm w/0.427,No regr out,All,ProtBERT,190,Lasso,90/10,-0.2113193959374866,0.09986558229000259
Rg norm w/0.427,No regr out,All,ProtBERT,190,Kernel Ridge,90/10,0.07661181575528409,0.08719240552421997
Rg norm w/0.427,No regr out,All,ProtBERT,190,GPR,90/10,-5.037305805782627,0.22295031498117715
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Linear,80/20,-0.8019548697646783,0.12504276614269716
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Ridge,80/20,0.008118080546437478,0.0927719327250848
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Lasso,80/20,-0.06473110300055729,0.09611841218832332
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.022783090413536877,0.09208356066709245
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,GPR,80/20,-0.22507231237042657,0.10310209255071125
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Linear,85/15,-0.41247116674732975,0.10274792767038714
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Ridge,85/15,0.1207553073857156,0.08106588970164631
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Lasso,85/15,-0.015396862774585296,0.0871166535565603
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.215281167434637,0.07658439986135412
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,GPR,85/15,-0.027362448333082323,0.0876284479189775
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Linear,90/10,-0.5996522265090465,0.10596428068439251
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Ridge,90/10,-0.0003596648712820283,0.08379629039600454
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Lasso,90/10,-0.11540166212512593,0.08848351173879222
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.058225389008039974,0.0813055507641575
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,GPR,90/10,-0.2990462699445693,0.09549024707602281
Rg norm w/0.5,No regr out,All,ProtBERT,10,Linear,80/20,-0.9579779365608774,0.15479329183412902
Rg norm w/0.5,No regr out,All,ProtBERT,10,Ridge,80/20,-0.8289656345725878,0.1496066891317536
Rg norm w/0.5,No regr out,All,ProtBERT,10,Lasso,80/20,-0.343173429344267,0.12820775197160839
Rg norm w/0.5,No regr out,All,ProtBERT,10,Kernel Ridge,80/20,-0.06711669542907805,0.11427578059375988
Rg norm w/0.5,No regr out,All,ProtBERT,10,GPR,80/20,-4.859782609132091,0.26778669266611616
Rg norm w/0.5,No regr out,All,ProtBERT,10,Linear,85/15,-1.1139947716900895,0.14721005978947266
Rg norm w/0.5,No regr out,All,ProtBERT,10,Ridge,85/15,-0.995996706200202,0.14304261625536197
Rg norm w/0.5,No regr out,All,ProtBERT,10,Lasso,85/15,-0.20354104242048732,0.11107491436936277
Rg norm w/0.5,No regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.022201508056587826,0.10011755066016455
Rg norm w/0.5,No regr out,All,ProtBERT,10,GPR,85/15,-4.481449308899725,0.23704632993780872
Rg norm w/0.5,No regr out,All,ProtBERT,10,Linear,90/10,-0.5681917828879879,0.1190540094548795
Rg norm w/0.5,No regr out,All,ProtBERT,10,Ridge,90/10,-0.4954138721913335,0.11625861412117063
Rg norm w/0.5,No regr out,All,ProtBERT,10,Lasso,90/10,-0.21202302090912095,0.10466461335697112
Rg norm w/0.5,No regr out,All,ProtBERT,10,Kernel Ridge,90/10,0.0758394466048864,0.09139409835510937
Rg norm w/0.5,No regr out,All,ProtBERT,10,GPR,90/10,-4.609007552103362,0.22515803582775837
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Linear,80/20,-0.3544137144709951,0.07188482097599999
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Ridge,80/20,-0.17746636428785267,0.06702483894394948
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Lasso,80/20,-0.16003444023629743,0.0665268508196769
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,-0.4038033104849805,0.07318374931267253
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,GPR,80/20,-2.331450217098655,0.11274004091116865
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Linear,85/15,-0.19141798068156368,0.06296535492594692
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Ridge,85/15,-0.11622112081800995,0.06094592861167081
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Lasso,85/15,-0.11126530073709873,0.06081048365143678
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.02974956927730832,0.05682134411635285
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,GPR,85/15,-3.2706639713411017,0.11921126082952266
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Linear,90/10,-0.46950086980242456,0.06444190588525038
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Ridge,90/10,-0.37918229855565433,0.06243013726276358
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Lasso,90/10,-0.36656111979549855,0.062143825267135425
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,-0.2524434045398214,0.05949253949684394
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,GPR,90/10,-4.028803987742692,0.11921085603738217
Rg norm w/0.5,No regr out,All,ProtBERT,20,Linear,80/20,-0.9177570005219229,0.1531951540201118
Rg norm w/0.5,No regr out,All,ProtBERT,20,Ridge,80/20,-0.6259338906067105,0.14105863630829196
Rg norm w/0.5,No regr out,All,ProtBERT,20,Lasso,80/20,-0.48377925137435085,0.13475127592636146
Rg norm w/0.5,No regr out,All,ProtBERT,20,Kernel Ridge,80/20,-0.06647766275320532,0.11424155898792578
Rg norm w/0.5,No regr out,All,ProtBERT,20,GPR,80/20,-6.257688746372619,0.29802137132671924
Rg norm w/0.5,No regr out,All,ProtBERT,20,Linear,85/15,-1.1927658572966804,0.14992762618335412
Rg norm w/0.5,No regr out,All,ProtBERT,20,Ridge,85/15,-0.8738825271397448,0.13859792089745837
Rg norm w/0.5,No regr out,All,ProtBERT,20,Lasso,85/15,-0.20354104242048732,0.11107491436936277
Rg norm w/0.5,No regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.01892596954567105,0.10028510292833746
Rg norm w/0.5,No regr out,All,ProtBERT,20,GPR,85/15,-7.501344374921677,0.29520882703600165
Rg norm w/0.5,No regr out,All,ProtBERT,20,Linear,90/10,-0.9033923520464355,0.1311621717592761
Rg norm w/0.5,No regr out,All,ProtBERT,20,Ridge,90/10,-0.5173561770709918,0.11710844317249489
Rg norm w/0.5,No regr out,All,ProtBERT,20,Lasso,90/10,-0.21202302090912095,0.10466461335697112
Rg norm w/0.5,No regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.09438365197245224,0.0904724947284175
Rg norm w/0.5,No regr out,All,ProtBERT,20,GPR,90/10,-7.97721783940322,0.28484940783758816
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Linear,80/20,-0.20637600754432683,0.06784266035398036
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Ridge,80/20,0.024945742350922617,0.06099242708343298
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Lasso,80/20,-0.004169472323962475,0.06189634881324218
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.03062739731304487,0.06081446559062673
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,GPR,80/20,-0.7365678893802965,0.08139681419637412
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Linear,85/15,0.014249940428120556,0.05727340279455506
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Ridge,85/15,0.08617988443529234,0.0551442123133335
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Lasso,85/15,0.08865217800678205,0.05506956686916803
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.19195675388716527,0.05185455158369885
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,GPR,85/15,-0.8752594633925526,0.07899512007852895
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Linear,90/10,-0.3131298620912595,0.06091682945385056
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Ridge,90/10,-0.1627448563645686,0.05732257168268717
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Lasso,90/10,-0.10781265205729529,0.05595212857785275
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,-0.16900140459374535,0.057476586674740676
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,GPR,90/10,-1.6162515241074047,0.08598509981422657
Rg norm w/0.5,No regr out,All,ProtBERT,50,Linear,80/20,-5.714955169732696,0.2866617831394609
Rg norm w/0.5,No regr out,All,ProtBERT,50,Ridge,80/20,-1.1944956225158778,0.16387609199763511
Rg norm w/0.5,No regr out,All,ProtBERT,50,Lasso,80/20,-0.343173429344267,0.12820775197160839
Rg norm w/0.5,No regr out,All,ProtBERT,50,Kernel Ridge,80/20,-0.07390648211933915,0.11463875769963398
Rg norm w/0.5,No regr out,All,ProtBERT,50,GPR,80/20,-5.428544430116998,0.28048172138601085
Rg norm w/0.5,No regr out,All,ProtBERT,50,Linear,85/15,-6.578209641618713,0.27872045500664955
Rg norm w/0.5,No regr out,All,ProtBERT,50,Ridge,85/15,-1.8531666340205875,0.17102086666715713
Rg norm w/0.5,No regr out,All,ProtBERT,50,Lasso,85/15,-0.20354104242048732,0.11107491436936277
Rg norm w/0.5,No regr out,All,ProtBERT,50,Kernel Ridge,85/15,-0.005355490362216608,0.10151853961928452
Rg norm w/0.5,No regr out,All,ProtBERT,50,GPR,85/15,-7.328034486861437,0.2921842434411556
Rg norm w/0.5,No regr out,All,ProtBERT,50,Linear,90/10,-4.4452141588510585,0.2218461629721044
Rg norm w/0.5,No regr out,All,ProtBERT,50,Ridge,90/10,-1.4943903751860996,0.15015045414052106
Rg norm w/0.5,No regr out,All,ProtBERT,50,Lasso,90/10,-0.21202302090912095,0.10466461335697112
Rg norm w/0.5,No regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.08017292738994031,0.09117956856145389
Rg norm w/0.5,No regr out,All,ProtBERT,50,GPR,90/10,-5.305254141584076,0.23872380997527726
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Linear,80/20,-0.6498507306368939,0.07933847544162573
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Ridge,80/20,-0.06010186317908617,0.06359680867665113
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Lasso,80/20,-0.06806226886005629,0.06383513934296375
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,-0.10259420356455973,0.06485886981100838
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,GPR,80/20,-0.45303028787502275,0.07445585544063056
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Linear,85/15,-0.33399558106664795,0.06662646571448672
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Ridge,85/15,0.1006199821092808,0.0547067856160104
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Lasso,85/15,0.17990933676326537,0.052239680778754016
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.13217836974362096,0.05373841043644008
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,GPR,85/15,-0.6451652347896648,0.07399022405894425
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Linear,90/10,-1.09395742891927,0.07692497726871902
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Ridge,90/10,-0.17690173807351361,0.05767047848057763
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Lasso,90/10,-0.08183478651501996,0.05529220679471812
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,-0.22200557072419458,0.05876517657347024
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,GPR,90/10,-0.9166241976930001,0.07359561452398318
Rg norm w/0.5,No regr out,All,ProtBERT,100,Linear,80/20,-56.43282097370114,0.8383556844710378
Rg norm w/0.5,No regr out,All,ProtBERT,100,Ridge,80/20,-1.6086724419236602,0.1786726235232824
Rg norm w/0.5,No regr out,All,ProtBERT,100,Lasso,80/20,-0.343173429344267,0.12820775197160839
Rg norm w/0.5,No regr out,All,ProtBERT,100,Kernel Ridge,80/20,-0.07923395903413888,0.11492275811234366
Rg norm w/0.5,No regr out,All,ProtBERT,100,GPR,80/20,-6.426618129283522,0.30146978132748714
Rg norm w/0.5,No regr out,All,ProtBERT,100,Linear,85/15,-79.15890940271942,0.9064866959313573
Rg norm w/0.5,No regr out,All,ProtBERT,100,Ridge,85/15,-2.466851259302835,0.18851813699860565
Rg norm w/0.5,No regr out,All,ProtBERT,100,Lasso,85/15,-0.20354104242048732,0.11107491436936277
Rg norm w/0.5,No regr out,All,ProtBERT,100,Kernel Ridge,85/15,-0.012555043122573162,0.10188138850428148
Rg norm w/0.5,No regr out,All,ProtBERT,100,GPR,85/15,-8.943197545930161,0.3192629840649457
Rg norm w/0.5,No regr out,All,ProtBERT,100,Linear,90/10,-38.11723678027069,0.594604954333345
Rg norm w/0.5,No regr out,All,ProtBERT,100,Ridge,90/10,-2.172305241354121,0.1693292260777792
Rg norm w/0.5,No regr out,All,ProtBERT,100,Lasso,90/10,-0.21202302090912095,0.10466461335697112
Rg norm w/0.5,No regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.07942412337529114,0.09121667430631956
Rg norm w/0.5,No regr out,All,ProtBERT,100,GPR,90/10,-5.898772165576233,0.24970678337261043
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Linear,80/20,-4.966617027227187,0.15087789132814938
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Ridge,80/20,-0.026162228575280944,0.06257048720310607
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Lasso,80/20,-0.0364993154416513,0.06288485067005367
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,-0.048313901161914696,0.06324223309523391
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,GPR,80/20,-0.4138405397211744,0.07344491613769394
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Linear,85/15,-9.373192292382202,0.1857914803154562
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Ridge,85/15,0.16525425375274194,0.05270437747993285
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Lasso,85/15,0.19703369933000325,0.051691393512922394
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.21800531783945098,0.051011897756299954
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,GPR,85/15,-0.43323200533729667,0.06906019965743902
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Linear,90/10,-11.151245329257026,0.18530786276004602
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Ridge,90/10,-0.06335068050544668,0.05481781353162729
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Lasso,90/10,-0.07554994709711327,0.05513136485554549
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,-0.0603537680122328,0.05474051066723402
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,GPR,90/10,-0.9754564372764016,0.0747166137849117
Rg norm w/0.5,No regr out,All,ProtBERT,190,Linear,80/20,-20.495314210517854,0.5128851658198967
Rg norm w/0.5,No regr out,All,ProtBERT,190,Ridge,80/20,-1.497323897788346,0.17481781015612427
Rg norm w/0.5,No regr out,All,ProtBERT,190,Lasso,80/20,-0.343173429344267,0.12820775197160839
Rg norm w/0.5,No regr out,All,ProtBERT,190,Kernel Ridge,80/20,-0.07893450386249512,0.11490681319070344
Rg norm w/0.5,No regr out,All,ProtBERT,190,GPR,80/20,-5.2618190858582405,0.27682065837441294
Rg norm w/0.5,No regr out,All,ProtBERT,190,Linear,85/15,-28.666627819287697,0.5514671232506295
Rg norm w/0.5,No regr out,All,ProtBERT,190,Ridge,85/15,-2.3166861344040366,0.18439015196513148
Rg norm w/0.5,No regr out,All,ProtBERT,190,Lasso,85/15,-0.20354104242048732,0.11107491436936277
Rg norm w/0.5,No regr out,All,ProtBERT,190,Kernel Ridge,85/15,-0.011575548390405643,0.10183209912035593
Rg norm w/0.5,No regr out,All,ProtBERT,190,GPR,85/15,-7.626244748571965,0.29736950002785884
Rg norm w/0.5,No regr out,All,ProtBERT,190,Linear,90/10,-33.002909217793366,0.5543735190776821
Rg norm w/0.5,No regr out,All,ProtBERT,190,Ridge,90/10,-1.9320244459608094,0.16279019092438046
Rg norm w/0.5,No regr out,All,ProtBERT,190,Lasso,90/10,-0.21202302090912095,0.10466461335697112
Rg norm w/0.5,No regr out,All,ProtBERT,190,Kernel Ridge,90/10,0.07891867878524139,0.09124171224666949
Rg norm w/0.5,No regr out,All,ProtBERT,190,GPR,90/10,-5.011634779438144,0.2330991732689278
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Linear,80/20,-0.8880455173441839,0.0848726483876358
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Ridge,80/20,-0.00012081712173039882,0.061771444559508566
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Lasso,80/20,-0.03648701288503475,0.06288447746829665
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,-0.0010080213154897155,0.06179883711800102
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,GPR,80/20,-0.28858680346860255,0.07011619882170987
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Linear,85/15,-0.4375063914533379,0.06916310351243697
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Ridge,85/15,0.18269663896936783,0.052150829803692726
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Lasso,85/15,0.19704007580547722,0.051691188267971866
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.25325523220136414,0.04984891096688845
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,GPR,85/15,-0.010266280913022285,0.057981241424930406
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Linear,90/10,-0.7569774152443409,0.07046387816674984
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Ridge,90/10,-0.02909761185901716,0.053927680082489986
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Lasso,90/10,-0.07554407735481039,0.055131214417461744
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.0006830365804485483,0.05314165583061025
Rg norm w/0.5,No regr out,Inliers,ProtBERT,190,GPR,90/10,-0.4459098397575365,0.06392254523640468
Rg norm w/0.418,No regr out,All,ProtBERT,10,Linear,80/20,-0.947896426562266,0.10238401618014675
Rg norm w/0.418,No regr out,All,ProtBERT,10,Ridge,80/20,-0.8317664358485584,0.09928514617087612
Rg norm w/0.418,No regr out,All,ProtBERT,10,Lasso,80/20,-0.43184332339872666,0.08778028375673352
Rg norm w/0.418,No regr out,All,ProtBERT,10,Kernel Ridge,80/20,-0.1029260614495282,0.07704109209488298
Rg norm w/0.418,No regr out,All,ProtBERT,10,GPR,80/20,-4.6794068454532365,0.17482386658294458
Rg norm w/0.418,No regr out,All,ProtBERT,10,Linear,85/15,-1.1106464515689205,0.09461901149096077
