Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,low,10,GPR,90/10,0.2250448564714338,0.0473466266949445,2
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,GPR,85/15,0.2400479415038884,0.0473491952061849,4
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,190,GPR,90/10,0.3585950774684169,0.0473810201888982,2
Rg norm w/0.5,pH regr out,All,ProtBERT,high,50,GPR,85/15,0.2389804413100893,0.0473824391041302,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,190,Kernel Ridge,80/20,0.382858784558554,0.0474320254611284,2
Rg norm w/0.5,pH regr out,All,ProtBERT,high,190,GPR,85/15,0.237227427852478,0.0474369805899405,4
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.2371657242283866,0.047438899231573,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,190,GPR,90/10,0.2383682343418652,0.0475121315945166,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,100,Kernel Ridge,80/20,0.380463633567529,0.0475239791704906,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,190,Kernel Ridge,90/10,0.3542991640577331,0.0475402323587423,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Kernel Ridge,90/10,-0.7954543133933287,0.0475597657086453,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,GPR,90/10,0.3535683762183825,0.0475671271661626,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,190,Kernel Ridge,85/15,0.2307206406722168,0.0476388801368099,4
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,low,20,GPR,90/10,0.3512459235874098,0.0476516905796548,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,190,Ridge,90/10,0.3510640100515776,0.0476591789356794,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,190,Ridge,90/10,0.3510780315940507,0.0476611351202496,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,190,Kernel Ridge,90/10,0.3509440005345041,0.0476635856034617,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.3499086468450656,0.0477015861805052,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.3488515666102987,0.0477403529801154,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.3488661252076342,0.0477422945601363,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,190,Ridge,85/15,0.6148964873605902,0.0477435756668961,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Kernel Ridge,90/10,0.3487197242024835,0.0477451858908535,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,190,Kernel Ridge,90/10,0.2235534994054072,0.0477606908574422,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,GPR,90/10,0.3475480302266701,0.0477881148802937,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,GPR,85/15,0.4623409559831359,0.0477937413583242,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.3462316294055877,0.0478362997408395,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,190,GPR,90/10,0.3461610499149712,0.0478388818254905,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,50,Ridge,85/15,0.4611793153360785,0.0478453439469847,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,20,GPR,85/15,0.461171969976466,0.0478456700666655,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,50,Ridge,85/15,0.4611880938770957,0.0478466403786082,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,20,Kernel Ridge,85/15,0.4606096686664089,0.0478706285563824,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,50,GPR,80/20,0.3102872228611544,0.0478939410674712,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,20,Ridge,90/10,-0.8240955639322176,0.0479376036984867,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,20,Ridge,90/10,-0.8244782437998703,0.0479414492437925,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,100,GPR,80/20,0.3695168652251812,0.0479421421200813,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,-0.8305672051986785,0.0480225664328102,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.8314990981557713,0.0480336034648236,2
Rg norm w/0.406,No regr out,All,ProtBERT,low,190,Kernel Ridge,90/10,-0.0088563809226547,0.0481187061879077,4
Rg norm w/0.406,No regr out,All,ProtBERT,low,100,Kernel Ridge,90/10,-0.009032803153316,0.0481229133468952,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,50,GPR,90/10,0.3375901508573447,0.0481514108209725,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,GPR,80/20,0.3019609168460041,0.0481821648779162,4
Rg norm w/0.5,pH regr out,All,ProtBERT,high,190,GPR,80/20,0.3016949310934137,0.0481913438401516,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,-0.8480377899765876,0.0482511813778227,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.5210934060965464,0.0483282430498746,1
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,mid,190,GPR,90/10,0.332407109426296,0.0483386051976091,2
Rg norm w/0.406,No regr out,All,ProtBERT,low,50,Kernel Ridge,90/10,-0.0200127166153187,0.0483840325928685,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,190,Kernel Ridge,90/10,0.2027682762564966,0.0483957380914588,2
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Kernel Ridge,80/20,0.2937927479327896,0.0484632490164719,4
Rg norm w/0.406,No regr out,All,ProtBERT,low,20,Kernel Ridge,90/10,-0.0310679290058411,0.0486455264978182,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,0.3229789800102997,0.04867956650152,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,50,Kernel Ridge,85/15,0.4419419858293841,0.0486919565630667,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,20,GPR,85/15,0.1940828964387313,0.04876011151472,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,100,Kernel Ridge,85/15,0.193328770920417,0.0487829194723785,4
Rg norm w/0.5,pH regr out,All,ProtBERT,high,20,GPR,80/20,0.2831592982933298,0.0488267443870081,4
Rg norm w/0.5,pH regr out,All,ProtBERT,high,190,Kernel Ridge,80/20,0.2828475395498584,0.0488373607692438,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,10,GPR,85/15,0.1903639416600691,0.0488724853140181,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,50,Kernel Ridge,85/15,0.4373804609672171,0.0488922768164035,1
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,GPR,85/15,0.1891571101357173,0.0489088960523436,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,GPR,80/20,0.2803225983573826,0.0489232582060008,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,10,Kernel Ridge,85/15,0.188597334878087,0.0489257755654271,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,190,Kernel Ridge,85/15,0.1881481439307578,0.048939316299056,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,190,GPR,85/15,0.1866646505967926,0.0489840091905502,4
Rg norm w/0.406,No regr out,All,ProtBERT,mid,100,Ridge,90/10,-0.0468914161896587,0.0490173793316433,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Ridge,90/10,-0.0476620746553915,0.0490214976732571,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,20,Kernel Ridge,85/15,0.1839455897067317,0.0490658200771289,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,20,GPR,85/15,0.1827547873553134,0.0491016059230344,4
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.1823274298596471,0.0491144424600243,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,10,Kernel Ridge,85/15,0.1814640712586425,0.0491403649323177,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,50,Kernel Ridge,85/15,0.1814108083180032,0.0491419637123292,4
Rg norm w/0.5,pH regr out,All,ProtBERT,high,20,Kernel Ridge,85/15,0.1811255108375474,0.0491505265282115,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.18074139436907,0.0491620529058478,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,20,Kernel Ridge,85/15,0.1805806280786482,0.0491668762992918,4
Rg norm w/0.5,pH regr out,All,ProtBERT,high,50,Kernel Ridge,85/15,0.1805772710285198,0.0491669770142035,4
Rg norm w/0.406,No regr out,All,ProtBERT,low,10,Kernel Ridge,90/10,-0.0533392966687873,0.049168098420084,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,190,Kernel Ridge,85/15,0.1805234929298034,0.0491685903836334,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.1762022940255215,0.049195470772274,2
Rg norm w/0.5,pH regr out,All,ProtBERT,low,10,Lasso,90/10,-0.0552287943857465,0.0491982076010979,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,100,Lasso,90/10,-0.0552287943857465,0.0491982076010979,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,20,Lasso,90/10,-0.0552287943857465,0.0491982076010979,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,50,Lasso,90/10,-0.0552287943857465,0.0491982076010979,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,190,Lasso,90/10,-0.0552287943857465,0.0491982076010979,4
Rg norm w/0.406,No regr out,All,ProtBERT,low,100,Lasso,90/10,-0.0552919865835548,0.0492136514509725,4
Rg norm w/0.406,No regr out,All,ProtBERT,low,10,Lasso,90/10,-0.0552919865835548,0.0492136514509725,4
Rg norm w/0.406,No regr out,All,ProtBERT,low,50,Lasso,90/10,-0.0552919865835548,0.0492136514509725,4
Rg norm w/0.406,No regr out,All,ProtBERT,low,190,Lasso,90/10,-0.0552919865835548,0.0492136514509725,4
Rg norm w/0.406,No regr out,All,ProtBERT,low,20,Lasso,90/10,-0.0552919865835548,0.0492136514509725,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,190,GPR,80/20,0.2690325434725276,0.049305510615736,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,190,GPR,90/10,0.5013580315994112,0.0493139752229232,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,80/20,0.2686696276702311,0.0493177488681582,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.3038928167775209,0.0493635290979086,1
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,50,GPR,85/15,0.1733549069861106,0.049383179689544,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,190,Kernel Ridge,85/15,0.3659782045666943,0.0494193009508121,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,10,GPR,90/10,0.3010807833526411,0.0494605699395815,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,10,Kernel Ridge,90/10,-0.943116043078276,0.0494768333589292,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,100,Kernel Ridge,85/15,0.363505795100465,0.0495155640944438,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Ridge,90/10,-0.9465105383379706,0.0495200308797366,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Ridge,90/10,-0.9468843515674144,0.0495235639609377,2
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.4837162554469013,0.0495719331852735,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,0.2971616234259814,0.0495990501068429,1
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,low,50,GPR,90/10,0.2967173902506929,0.0496138812153371,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,10,Lasso,90/10,-0.9550958893234688,0.0496291181609164,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,Lasso,90/10,-0.955340626015312,0.0496309999999693,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,190,GPR,80/20,0.3227725587987997,0.0496875944763965,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,190,Ridge,80/20,0.322603264056617,0.0496936554554716,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,190,Ridge,80/20,0.3225284379214702,0.0496965491388235,2
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,GPR,85/15,0.1625446286893471,0.0497050299763904,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,50,GPR,80/20,0.2565095199297744,0.0497260710004961,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,190,Kernel Ridge,90/10,0.2909690853699054,0.04981965649287,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,100,Ridge,80/20,0.3188052342902462,0.0498327719861026,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,100,Ridge,80/20,0.318728070488386,0.049835743926963,2
Rg norm w/0.5,pH regr out,All,ProtBERT,low,100,Kernel Ridge,85/15,0.4780492790745199,0.0498432532616361,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,50,Kernel Ridge,90/10,0.2899782174716074,0.0498518709365105,1
Rg norm w/0.5,pH regr out,All,ProtBERT,low,100,GPR,85/15,0.4777843298409955,0.0498559022108247,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,GPR,90/10,0.2893130039603406,0.0498778043708538,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,190,Kernel Ridge,85/15,0.3515574638997653,0.0499783310445473,2
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,20,Kernel Ridge,85/15,0.4745968841026952,0.0500078233807446,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.2851320749160957,0.0500243032940155,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,190,GPR,85/15,0.349694953781004,0.0500498829442309,2
Rg norm w/0.5,pH regr out,All,ProtBERT,high,20,Kernel Ridge,85/15,0.4735417130305229,0.0500580137399106,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,50,Kernel Ridge,90/10,0.2836515073866423,0.0500760793266308,1
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,mid,190,Kernel Ridge,90/10,0.1328063071705629,0.0500851311098012,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,50,Lasso,85/15,0.4092619919478609,0.0500973793893185,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,50,Lasso,85/15,0.4092620613101215,0.0500991420142912,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,190,Kernel Ridge,90/10,0.484909490237928,0.0501207282530135,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,50,Kernel Ridge,85/15,0.4077595597695144,0.0501628134244997,1
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,0.2805491907964045,0.0501809427229945,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,GPR,80/20,0.3080909602837722,0.050223294808055,2
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,50,Kernel Ridge,85/15,0.4700440795622429,0.0502240237999425,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,50,GPR,85/15,0.4062162600117981,0.0502263595964483,1
Rg norm w/0.5,pH regr out,All,ProtBERT,low,50,GPR,85/15,0.4694127601061009,0.0502539300287305,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,mid,100,Ridge,85/15,0.5718063226990862,0.0503438386332073,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Linear,90/10,-1.0171838532513036,0.0504109949099323,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,-1.017564538354064,0.05041450784393,2
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.4645781101196845,0.0504823648598741,1
Rg norm w/0.5,pH regr out,All,ProtBERT,low,190,GPR,85/15,0.4640018021336941,0.0505095262124662,1
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,20,GPR,80/20,0.2307359311202826,0.050580621758172,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,100,GPR,80/20,0.5217648858273429,0.0505960746309068,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,50,Kernel Ridge,85/15,0.460526911852975,0.0506729889942649,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,100,Kernel Ridge,85/15,0.3332863891141816,0.0506775559966528,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,50,Kernel Ridge,80/20,0.2948340378918191,0.0507019969992421,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,50,Ridge,90/10,0.2655320949999442,0.050702810935256,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,50,Ridge,90/10,0.2655360524616439,0.0507053032392952,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,10,Kernel Ridge,90/10,0.2653757024386441,0.0507108379921195,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Ridge,90/10,0.4720598176290227,0.0507420439972764,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,GPR,85/15,0.331568383765502,0.0507426326602964,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,190,GPR,85/15,0.3314940685030949,0.0507454533282326,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,190,GPR,90/10,0.4717158629142802,0.0507585706077819,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,190,Ridge,90/10,0.471193151048363,0.0507836759871355,1
Rg norm w/0.406,No regr out,All,ProtBERT,high,20,Kernel Ridge,85/15,0.1237086877607512,0.0508499382359047,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,20,Lasso,90/10,-1.0540929733188975,0.0508700981587851,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,20,Lasso,90/10,-1.0546081673494334,0.0508752221945412,2
Rg norm w/0.5,pH regr out,All,ProtBERT,low,190,Kernel Ridge,85/15,0.4558018371057667,0.0508944195608986,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.4555957935341074,0.0509040534372083,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,10,Linear,90/10,-1.0573346214728927,0.0509102224260872,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,10,Linear,90/10,-1.0575823898986307,0.0509120320142792,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,GPR,85/15,0.3889124276680034,0.0509529434084689,1
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,10,Kernel Ridge,85/15,0.4544545643453551,0.0509573803381958,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.466791517555721,0.0509945922257382,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,190,Linear,90/10,0.5702883884643069,0.051006467986744,3
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,0.256687411377632,0.0510071865883241,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,0.2567627096956518,0.0510072475406044,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,190,Linear,90/10,0.5702624901688547,0.0510082493587534,3
Rg norm w/0.406,No regr out,All,ProtBERT,high,50,Kernel Ridge,85/15,0.117414704140892,0.0510322269560809,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,85/15,0.3865157853015474,0.0510527625588173,1
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,20,GPR,85/15,0.4509995857803097,0.051118484051667,1
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,10,GPR,80/20,0.2142241780742843,0.0511205797584016,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Lasso,90/10,0.2533649587657907,0.0511210552434471,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Lasso,90/10,0.253405342433765,0.0511223232420056,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,10,Ridge,90/10,-1.074766088887206,0.051125444590628,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,Ridge,90/10,-1.075025681116372,0.0511273816318885,2
Rg norm w/0.5,pH regr out,All,ProtBERT,low,100,Kernel Ridge,80/20,0.2126002539053236,0.0511733766857876,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,10,Kernel Ridge,80/20,0.2105796356588215,0.0512389949482562,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,10,GPR,85/15,0.4482472134194608,0.0512464631898104,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,50,Ridge,85/15,0.3814094812091005,0.0512647897864031,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,50,Ridge,85/15,0.3814223384893542,0.0512660637095338,1
Rg norm w/0.406,No regr out,All,ProtBERT,high,10,Kernel Ridge,85/15,0.1073938886197067,0.0513211175370683,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,190,Kernel Ridge,85/15,0.446543835759903,0.0513255065713421,1
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,mid,100,GPR,90/10,0.2467498896567944,0.0513461476355936,2
Rg norm w/0.5,pH regr out,All,ProtBERT,low,190,Kernel Ridge,80/20,0.2065591004316335,0.0513693098972193,4
Rg norm w/0.406,No regr out,All,ProtBERT,high,190,Kernel Ridge,85/15,0.1052725246280538,0.0513820661238319,4
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,10,Kernel Ridge,90/10,-1.0973831964928191,0.051402081520007,2
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,20,Kernel Ridge,80/20,0.2044272830061309,0.0514382731500664,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,20,GPR,85/15,0.4440638125805313,0.0514403721909797,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,0.3130352860974733,0.0514412743837516,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,0.3129504840846017,0.0514446267411076,2
Rg norm w/0.406,No regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,0.1025617005027866,0.0514598453388055,4
Rg norm w/0.5,pH regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.2036015035437919,0.0514649618813372,4
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.0838672743806946,0.0514789829626259,2
Rg norm w/0.5,pH regr out,All,ProtBERT,high,190,Kernel Ridge,85/15,0.4430276454241021,0.0514882877725381,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,190,GPR,90/10,0.0975626507728447,0.0514900557844247,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,100,GPR,85/15,0.3114385630834059,0.0515010225717244,2
Rg norm w/0.5,pH regr out,All,ProtBERT,high,20,Kernel Ridge,80/20,0.2022711831053018,0.0515079280116888,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,50,Kernel Ridge,80/20,0.2020567099883924,0.0515148516198237,4
Rg norm w/0.406,No regr out,All,ProtBERT,mid,20,Ridge,90/10,-0.1563893108794347,0.0515170876042453,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,20,Ridge,90/10,-0.1576793880682239,0.0515311832190541,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,190,Kernel Ridge,85/15,0.374993374698319,0.0515317827506254,1
Rg norm w/0.5,pH regr out,All,ProtBERT,high,50,Kernel Ridge,80/20,0.2013155629507054,0.0515387701229592,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,80/20,0.2006887417007939,0.0515589904119736,4
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,50,GPR,85/15,0.4406190416901224,0.0515994971494383,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Ridge,90/10,-1.117087948113085,0.0516442502746523,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Ridge,90/10,-1.11726189724097,0.0516450978819207,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Linear,90/10,0.237308237020166,0.0516705008309964,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Linear,90/10,0.2370998966204779,0.0516748783143654,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,50,Kernel Ridge,85/15,0.3565769303157542,0.0516892264039381,4
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,50,Ridge,80/20,0.2657294304663746,0.0517377401728109,2
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,50,Ridge,80/20,0.2656653532701546,0.0517401528873476,2
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,10,GPR,85/15,0.436808615668134,0.0517749432107775,1
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,mid,20,GPR,90/10,0.2329280384194284,0.0518150972322131,2
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,190,Kernel Ridge,80/20,0.192304729047509,0.0518286873550873,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,20,Kernel Ridge,85/15,0.4353638990101445,0.0518413080527396,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,20,Linear,90/10,-1.136030285319659,0.0518747754928427,2
Rg norm w/0.5,pH regr out,All,ProtBERT,low,50,Kernel Ridge,85/15,0.4346027735494864,0.0518762371435027,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,20,Linear,90/10,-1.1365310450904604,0.0518795759708945,2
