Normalization,Regressing out,Points,Model,PCA Components,LayerGroup,Regression Type,mean_rmse,std_rmse,mean_r2,std_r2,runs
Rg w/no norm,pH regr out,All,ProtBERT,20,mid,Kernel Ridge,1.5189875781829076,0.22874095279094195,0.7814828736172382,0.11792991003105002,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,low,Kernel Ridge,1.5204318136336736,0.21033357569612582,0.526740737300053,0.126376539476958,4
Rg w/no norm,pH regr out,All,ProtBERT,190,mid,Kernel Ridge,1.5215599904150847,0.23371109602827136,0.7810270273127413,0.11867535383144956,4
Rg w/no norm,pH regr out,All,ProtBERT,10,low,Kernel Ridge,1.5236986022566887,0.21783597806204466,0.7778193855604184,0.12433353078782855,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,low,Ridge,1.5241753157245903,0.1893445169403323,0.5233410161494673,0.12779341804901584,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,mid,Ridge,1.5277033511245852,0.1798843492093758,0.40797548639433606,0.11547864475588161,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,mid,Kernel Ridge,1.528657605188844,0.14848267582634436,0.41027487929677636,0.07635848265156513,4
Rg w/no norm,pH regr out,All,ProtBERT,190,low,GPR,1.5337552368163994,0.26069446233748406,0.7848460822243473,0.10628039089555877,4
Rg w/no norm,pH regr out,All,ProtBERT,20,low,Kernel Ridge,1.5353819733551852,0.21812452425644835,0.775397996258055,0.12401790112275494,4
Rg w/no norm,pH regr out,All,ProtBERT,50,low,Kernel Ridge,1.535388688064361,0.2503937329236832,0.7811358840176054,0.11091928114260986,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,mid,Kernel Ridge,1.537070950451308,0.18249244884875673,0.4023456278706894,0.1080434668426237,4
Rg w/no norm,pH regr out,All,ProtBERT,50,low,GPR,1.5418993497367586,0.30610836427409877,0.7783228471724869,0.11388019887320851,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,mid,Lasso,1.5420567770704148,0.22003900108541344,0.503557910846394,0.18009169525833174,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,low,Ridge,1.5420672559738706,0.13971999851261419,0.5157209419651175,0.0985511743287056,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,mid,Kernel Ridge,1.5425065478162285,0.1357899117000655,0.3988661463627922,0.07365482317343967,4
Rg w/no norm,buffer regr out,Inliers,ProtBERT,50,high,Linear,1.5426632228127481,0.5709436815719595,-0.34948011254073896,1.573572348359741,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,mid,Lasso,1.543402837621725,0.21915656903428346,0.5027560843862587,0.17975543371352362,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,high,Lasso,1.5469468783783318,0.11303312355859049,0.3921454505090578,0.0895193639980531,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,mid,Kernel Ridge,1.5482549110200796,0.20250563492565088,0.5092114549218929,0.14065068570320804,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,low,Lasso,1.5541431041457923,0.10311732552075775,0.5118701077909832,0.060531006645771844,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,mid,Ridge,1.5588226873019335,0.19528705619117617,0.49630206579100333,0.16243461917113042,4
Rg w/no norm,pH regr out,All,ProtBERT,100,low,GPR,1.5590391512418977,0.28898278513240044,0.7761934475116087,0.10999998003004678,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,low,Ridge,1.559977172782682,0.07774350058649243,0.3833902638232359,0.06444727922622626,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,100,mid,Lasso,1.5614116850091089,0.17770127312045195,0.38227418281770614,0.10926530361763864,4
Rg w/no norm,buffer regr out,All,ProtBERT,100,low,GPR,1.5625384028281892,0.2595188530301558,0.739914260421644,0.17017740892739153,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,mid,Kernel Ridge,1.563554177028,0.1468096543452246,0.5029733616398061,0.09793035533383179,4
Rg w/no norm,buffer regr out,All,ProtBERT,190,low,GPR,1.5640801693897028,0.2566695898629499,0.7403424509332169,0.17016595367392376,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,high,Ridge,1.5660746447543277,0.09777148987428695,0.37787398111109805,0.07874734381378996,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,190,mid,Lasso,1.5665493909797672,0.1855121612619574,0.37789997137580533,0.11600360292278773,4
Rg w/no norm,pH regr out,All,ProtBERT,20,low,GPR,1.567150450733817,0.301243415096439,0.7688599431668072,0.1231062596953943,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,low,Ridge,1.568026563770159,0.08999423324824522,0.37895705540653074,0.045468376909191054,4
Rg w/no norm,pH regr out,All,ProtBERT,100,low,Kernel Ridge,1.572158649318028,0.3013134624057333,0.7710718605072494,0.11426509231780453,4
Rg w/no norm,buffer regr out,All,ProtBERT,20,low,Kernel Ridge,1.5740986111371746,0.293226182667656,0.7469577627947456,0.1641127085783819,4
Rg w/no norm,buffer regr out,All,ProtBERT,100,high,Kernel Ridge,1.5752748774890615,0.2533559713236876,0.7386731121388642,0.17192697985283972,4
Rg w/no norm,buffer regr out,All,ProtBERT,50,high,Kernel Ridge,1.5754841688604122,0.25624442864187713,0.739758737539336,0.16965310995145572,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,mid,Kernel Ridge,1.5765662318746088,0.11815371634220392,0.37054046033408405,0.07859733494825123,4
Rg w/no norm,buffer regr out,All,ProtBERT,50,low,GPR,1.579418654138055,0.2708124670198523,0.7372627724768303,0.16889874315663697,4
Rg w/no norm,buffer regr out,All,ProtBERT,20,high,Kernel Ridge,1.580505337883551,0.2615945382100467,0.7379470244777555,0.16921327317809792,4
Rg w/no norm,buffer regr out,All,ProtBERT,100,low,Kernel Ridge,1.5814402681598319,0.24946221343313052,0.7357312311997107,0.17251493047068517,4
Rg w/no norm,buffer regr out,All,ProtBERT,190,high,Kernel Ridge,1.5825418416893464,0.24696412616873448,0.7344874027901748,0.1757424271200768,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,low,Lasso,1.5828429191610611,0.0852582305226725,0.36689551945378945,0.047576009436337975,4
Rg w/no norm,buffer regr out,All,ProtBERT,190,mid,GPR,1.5845766338471456,0.26615285770026625,0.7332235107860244,0.17640610498773446,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,low,Lasso,1.585892531425043,0.09242550570435891,0.36409460610398825,0.05641495224792729,4
Rg w/no norm,buffer regr out,All,ProtBERT,10,low,Kernel Ridge,1.5870773999535637,0.2825966142902988,0.7414560535258095,0.1668453901597881,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,low,Linear,1.5891325250678365,0.09476322135118731,0.3604242486805165,0.06987477237384154,4
Rg w/no norm,buffer regr out,All,ProtBERT,100,mid,GPR,1.5903190165522068,0.25946120914129667,0.7303842602709577,0.17806146191159036,4
Rg w/no norm,buffer regr out,All,ProtBERT,190,low,Kernel Ridge,1.592049054029309,0.2506513445506604,0.7321592066041077,0.17530228471737053,4
Rg w/no norm,buffer regr out,All,ProtBERT,10,mid,Kernel Ridge,1.5923874992166758,0.24521919926446914,0.7298019389780962,0.18068961736941025,4
Rg w/no norm,buffer regr out,All,ProtBERT,190,high,GPR,1.5924608258955584,0.2538294500730469,0.7281902045046978,0.18233183215774815,4
Rg w/no norm,buffer regr out,All,ProtBERT,100,mid,Kernel Ridge,1.594613034905562,0.25171766161817544,0.7315846969079846,0.1750390521300527,4
Rg w/no norm,buffer regr out,All,ProtBERT,20,low,GPR,1.594689351027409,0.26670290719361933,0.7277159138992445,0.18257052916459118,4
Rg w/no norm,buffer regr out,All,ProtBERT,190,mid,Kernel Ridge,1.5947950037254144,0.2491522031427098,0.7309800937621543,0.1759599964716592,4
Rg w/no norm,buffer regr out,All,ProtBERT,10,high,Kernel Ridge,1.5956671058793404,0.2432691497651436,0.728034621225508,0.18371502836262996,4
Rg w/no norm,buffer regr out,All,ProtBERT,20,mid,Kernel Ridge,1.5978138756776517,0.24518589101909613,0.7278150260024713,0.18278675030236477,4
Rg w/no norm,buffer regr out,All,ProtBERT,50,mid,Kernel Ridge,1.5978519855092246,0.24832682800437092,0.7286085470091009,0.1811790124611683,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,low,Linear,1.5980339841185103,0.08303282142054952,0.3496034061359092,0.09891037380778522,4
Rg w/no norm,buffer regr out,All,ProtBERT,20,mid,GPR,1.5991303383709636,0.25229414194239635,0.725151756116477,0.18521955186801126,4
Rg w/no norm,buffer regr out,All,ProtBERT,100,high,GPR,1.6000660478868214,0.2521566192434422,0.7247002882301835,0.18558200529859156,4
Rg w/no norm,buffer regr out,All,ProtBERT,10,mid,GPR,1.6002531993469937,0.25782723969815274,0.7251930319253974,0.1848334008135554,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,low,Ridge,1.6003501934733375,0.11985705071505179,0.47789100834919546,0.0981047481297489,4
Rg w/no norm,buffer regr out,All,ProtBERT,10,high,GPR,1.6003541824614311,0.2554328635946527,0.7248117512570557,0.18492026872201017,4
Rg w/no norm,buffer regr out,All,ProtBERT,50,mid,GPR,1.6008147617147852,0.2500208864624828,0.7231407015164216,0.1882119064213768,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,high,Ridge,1.6021442435768025,0.11805529148104514,0.478734077716833,0.0868539990604823,4
Rg w/no norm,buffer regr out,All,ProtBERT,50,high,GPR,1.6024907572746534,0.2510259431043291,0.7228977108951721,0.1878441767479689,4
Rg w/no norm,buffer regr out,All,ProtBERT,20,high,GPR,1.6029459815729306,0.2540128349248254,0.7233539488751305,0.18653319885415207,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,low,Ridge,1.6030313938828684,0.10658964585951408,0.47639377223839835,0.09251913634864413,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,low,Kernel Ridge,1.6109445837479779,0.16563840873415603,0.46812009975193725,0.12522244457184498,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,mid,Ridge,1.6133316375581472,0.14202508507077843,0.3429490230181132,0.07664190548903753,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,low,Kernel Ridge,1.6165021409369154,0.11070292479781034,0.331236966442028,0.12798466266396194,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,mid,Lasso,1.6190698148914597,0.2018004802776369,0.33784118351022885,0.11998687786278384,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,low,Kernel Ridge,1.6200236572686786,0.1097838393503998,0.3359439979950883,0.07178453521811246,4
Rg w/no norm,buffer regr out,All,ProtBERT,50,low,Kernel Ridge,1.6204660534100863,0.3087516560492041,0.7346355955172134,0.15536683268327192,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,mid,Linear,1.6227547039407615,0.16261902660948202,0.332145701731637,0.11201878395437474,4
Rg w/no norm,pH regr out,All,ProtBERT,190,low,Kernel Ridge,1.6244515803156785,0.325487723208349,0.7605644813135631,0.11188495583281323,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,mid,Linear,1.6251482277590075,0.5319456149153732,-105.76006570662047,173.1723740678371,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,mid,Kernel Ridge,1.6253789681221074,0.1207142585916221,0.46248795626590294,0.09067528485507663,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,low,Linear,1.6254024246748655,0.15575770598163466,0.3334682767554096,0.08400280598722443,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,low,Linear,1.6254596180325953,0.13555167840007004,0.45893042608753243,0.1146337119218058,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,low,Lasso,1.62731399175611,0.1154520487419446,0.4604925231924855,0.0969292286346721,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,low,Lasso,1.6293436125835872,0.11033821292509587,0.46211363703976366,0.07776665489693202,4
Rg norm w/0.5,pH regr out,All,ProtBERT,100,mid,Linear,1.6330022173496666,0.5128911600589485,-138.4971572101019,247.1290702080315,4
Rg norm w/0.418,No regr out,All,ProtBERT,100,mid,Linear,1.6330377961301432,0.5128910278528447,-138.50331274788977,247.14223535525957,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,mid,Linear,1.6356592076886924,0.16247136600382878,0.4519786495461689,0.13576216111417616,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,mid,Lasso,1.6402132977436334,0.168270373246156,0.321046246425292,0.09303943279965414,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,mid,Ridge,1.6425880523839183,0.13702299047981215,0.45221187005662483,0.09973961335015542,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,mid,Lasso,1.650034552995978,0.16737900350864607,0.4448089045179458,0.12614059302064398,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,high,Lasso,1.6599169021289726,0.17222469070251353,0.4419328764757104,0.09636257402835746,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,low,Linear,1.6698406643956025,0.17883232986185826,0.4272110151165363,0.14215321073007328,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,low,Linear,1.6848354527614255,0.16418982657665332,0.4259407604402217,0.09503905227921709,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,high,Linear,1.6919303289378476,0.5815481005278529,-90.98476164529681,106.07718079486725,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,mid,Lasso,1.7038292343866714,0.2732536827226084,0.3962994276111371,0.2280548699440228,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,mid,Linear,1.704186782352618,0.6761645377548884,-38.35197659512906,35.00063312971584,4
Rg w/no norm,No regr out,All,ProtBERT,190,high,GPR,1.708639653058407,0.26845537566329974,0.6771055962613907,0.24327064558290776,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,100,mid,Linear,1.709980774839391,0.6666685686480261,-36.953634972920646,35.52450321768106,4
Rg w/no norm,buffer regr out,All,ProtBERT,10,low,GPR,1.7121167981033887,0.3910410467408805,0.6467146642674024,0.31272231798660854,4
Rg w/no norm,No regr out,All,ProtBERT,10,high,GPR,1.7248060333086566,0.24999036982837405,0.6832276087509711,0.21617626174410226,4
Rg norm w/0.418,No regr out,All,ProtBERT,100,high,Linear,1.7290678803459478,0.6012624306909541,-108.43376082980804,135.67341007245534,4
Rg norm w/0.5,pH regr out,All,ProtBERT,100,high,Linear,1.7291498515162151,0.6013509372773631,-108.43675480576125,135.67159297579016,4
Rg w/no norm,No regr out,All,ProtBERT,190,low,GPR,1.73170129579748,0.34870499426744056,0.7164137554256115,0.1482597735145441,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,mid,Linear,1.741186172898643,0.08663214881513992,0.23408415994010648,0.04970602368094064,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,low,Kernel Ridge,1.7442968616207244,0.2226544166248582,0.36983110344270614,0.18851302279708876,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,mid,Lasso,1.745182362289027,0.08970523656072356,0.23112022394165863,0.04229713045170009,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,mid,Ridge,1.7467288265481418,0.09625516056504746,0.2300943122349788,0.0410806637607181,4
Rg w/no norm,No regr out,All,ProtBERT,20,high,GPR,1.7471730463894106,0.2259810482538391,0.6552895472697147,0.26390772506311505,4
Rg w/no norm,pH regr out,All,ProtBERT,10,low,GPR,1.7617099676484729,0.5012541690093297,0.6723260470924473,0.26235427626750546,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,high,Lasso,1.7751386340275381,0.169476251259118,0.2017674643900822,0.11936528935009742,4
Rg w/no norm,No regr out,All,ProtBERT,100,high,GPR,1.7855799616788592,0.2822124880409186,0.6432226626793295,0.2731688016321839,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,high,Ridge,1.79041857608848,0.11754368023991661,0.1844196100330483,0.125810960035848,4
Rg w/no norm,No regr out,All,ProtBERT,100,low,GPR,1.8040766068208411,0.33226259510455164,0.6883609582683269,0.1694542097611178,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,high,Linear,1.8081172257457456,0.14670042830393445,0.1682991532215098,0.13327364303369227,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,high,Ridge,1.8093178104231589,0.14364765496176646,0.16891038308107575,0.12022772692570538,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,high,Lasso,1.8241021162440314,0.15147632917456338,0.1545114611575741,0.1301385566367199,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,mid,Lasso,1.82656541496151,0.07776001572272576,0.32589377611172105,0.06418874546516903,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,mid,Linear,1.8324883128432796,0.08458458541152904,0.32030219774896973,0.07907607355321838,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,mid,Ridge,1.8332275080842342,0.09723938446223525,0.32198067623471566,0.0599883208289212,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,high,Ridge,1.849835965561357,0.1368078753647313,0.3097856634514315,0.07913586450475536,4
Rg w/no norm,No regr out,All,ProtBERT,50,high,GPR,1.8640303238760432,0.3018909363680728,0.5998549502385512,0.31950686918639254,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,high,Linear,1.8793919989398444,0.11369212891061603,0.09876252971353432,0.15069168269546745,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,high,Lasso,1.8925789256510825,0.1939380560971296,0.2799081569399277,0.09089731789968745,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,high,Linear,1.9119631668680797,0.18018994888987977,0.2628251621194161,0.1024940783692421,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,high,Ridge,1.9202788701648508,0.17889226700108557,0.25755668054371594,0.09176480789836766,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,high,Linear,1.9306839907225963,0.14849392542280926,0.23792189406653322,0.16024501782812983,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,high,Lasso,1.9405611522654604,0.18907998416232083,0.2397654770729495,0.11594255965200599,4
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,high,Linear,1.9460675135172023,0.5870608830771499,-58.10495000497583,55.05734850914264,4
Rg w/no norm,No regr out,All,ProtBERT,50,low,GPR,1.9668227198066377,0.2731743564822255,0.6007722641589618,0.2659716082924981,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,100,high,Linear,1.9787971154652342,0.6022565573327515,-55.321601550539434,50.70913021821987,4
Rg w/no norm,No regr out,All,ProtBERT,190,low,Kernel Ridge,2.035553569269036,0.7068536544307888,0.6552893596622311,0.15440297771340292,4
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,high,Linear,2.0433231786726807,0.47213607446043737,-0.09561439933255161,0.5119546012710098,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,high,GPR,2.106947779004594,0.5741526041808318,0.0569014894112968,0.43472664129860045,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,mid,GPR,2.1238768123184784,0.5526862537866112,0.04784393573646922,0.4219510996546417,4
Rg w/no norm,pH regr out,Inliers,ProtBERT,100,low,Linear,2.131347684835529,1.0092047521405725,-1.0381563314430127,1.400228892122184,4
Rg w/no norm,No regr out,Inliers,ProtBERT,100,low,Linear,2.1313722733201304,1.0092278081579786,-1.0381742424155918,1.4002536769605796,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,high,GPR,2.1368878012923584,0.5321079541103835,0.04162139527615157,0.40586304513490706,4
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,low,GPR,2.1402674542794347,0.5328813466303373,0.03810868915585539,0.4092344241513616,4
