Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed,Combined Score,_source_file
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,GPR,85/15,0.5848443004676085,0.6871644784374761,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-1.7815724787029867,1.9025342692611245,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,0.3193977312840416,0.9410961442257804,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,-0.2235942622021338,1.2618450074271572,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.3988040503818496,0.8844948750246262,,,protbertLosses1.csv
Rg w/no norm,pH regr out,Inliers,ProtBERT,mid,100,GPR,90/10,0.5365816142782568,0.7765580532317787,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,Linear,80/20,-39.685475800346055,3.093157804677961,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,Ridge,80/20,0.3515693294189221,0.3904938080817529,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,Lasso,80/20,-0.0101068644763955,0.4873781316127232,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,80/20,0.9163973957623625,0.1402142910635866,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,GPR,80/20,0.9206035904478964,0.1366415592252987,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,Linear,85/15,-12.716753352690048,1.756531372025142,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,Ridge,85/15,0.3534492232987778,0.3813568616548046,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,Lasso,85/15,0.0321659614269402,0.4665849133464109,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.8976613138254282,0.1517225609631377,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,GPR,85/15,0.911288229691286,0.1412605422620391,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,Linear,90/10,-3.3993294674801486,1.1939729165471378,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,Ridge,90/10,0.3623360450324843,0.4545662272763605,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,Lasso,90/10,0.0219484177662346,0.5629659287971277,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,90/10,0.9012763546664836,0.1788594221544627,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,mid,100,GPR,90/10,0.914376394417716,0.1665704610027256,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-14.906305100999932,0.3853423089689629,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,Ridge,80/20,0.2353378164680458,0.0844883536399332,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,0.2000916767849516,0.0864136100910691,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,80/20,0.2872502823975857,0.0815700198644292,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,GPR,80/20,0.1850449707964704,0.0872225668391115,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-4.109267018968222,0.2169724677294867,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,Ridge,85/15,0.2855494286193788,0.0811355944224602,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,0.2814495760160443,0.0813680584576724,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,85/15,0.3064888272534254,0.0799377756471561,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,GPR,85/15,0.3484621600830414,0.077480988029955,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-9.649428517517824,0.2724903198942413,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,0.1216794473787509,0.0782554242116154,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,0.0078296282808091,0.0831727487052919,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.1797502124199697,0.0756242343421718,,,protbertLosses1.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,GPR,90/10,0.4845028840059138,0.0599516371621485,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Linear,80/20,-41.57598244387591,2.19778214438082,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Ridge,80/20,0.3505485651598877,0.2714411220911842,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Lasso,80/20,-0.0129525740969138,0.3389977828750103,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,80/20,0.9132316013353468,0.0992163150082328,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,GPR,80/20,0.9172565987163496,0.0968877758161898,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Linear,85/15,-13.308126050117846,1.247890971480999,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Ridge,85/15,0.3493426951076134,0.2661101371650294,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Lasso,85/15,0.0231378523702591,0.326063288719599,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.8923864701780284,0.1082227841123952,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,GPR,85/15,0.9057556692005344,0.1012774787664905,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Linear,90/10,-3.4545621979028915,0.8358428458849445,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Ridge,90/10,0.3594385413792241,0.3169585841441685,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Lasso,90/10,0.0133594511765998,0.3933703262976855,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,90/10,0.8966540780063049,0.1273118379898905,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,100,GPR,90/10,0.9093494317181818,0.1192359953663663,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-12.92917509297714,0.2589189421125818,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Ridge,80/20,0.2994232579823939,0.058066945685695,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,0.2250939714936476,0.0610696800792385,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,80/20,0.2942550161557972,0.0582807356643395,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,GPR,80/20,0.1870945867280401,0.062549109760761,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-3.3323195580144542,0.1522182511294424,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Ridge,85/15,0.3749081163306557,0.0578200437905792,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,0.3379891324300067,0.0595030251182663,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,85/15,0.363640060383783,0.0583388551547544,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,GPR,85/15,0.3303196596131866,0.059846707314787,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-10.490145179502449,0.2043429509747062,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,0.2523048696726256,0.0521265736234651,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,0.190377971091082,0.0542422955821663,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.2941954350406028,0.0506452983954615,,,protbertLosses1.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,GPR,90/10,0.526823057381546,0.0414675798595725,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,Linear,80/20,-39.44789460162146,3.226920076614619,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,Ridge,80/20,0.3517924854557024,0.4085049086823041,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,Lasso,80/20,-0.0097705055482428,0.5098607604359422,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,80/20,0.9165462839032524,0.1465760752652827,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,GPR,80/20,0.920796909693539,0.1427944448210619,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,Linear,85/15,-12.63972286182138,1.832385900374687,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,Ridge,85/15,0.3540535783562811,0.3987607614292065,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,Lasso,85/15,0.0344324042037433,0.4875346749883275,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.8980324412692867,0.1584328297308893,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,GPR,85/15,0.9117210339958188,0.147415376884884,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,Linear,90/10,-3.3909928450499853,1.2478050497640245,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,Ridge,90/10,0.3627665525440967,0.475351266916324,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,Lasso,90/10,0.0237249051717689,0.5883712987836782,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,Kernel Ridge,90/10,0.9015893672410432,0.1868040923870045,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,100,GPR,90/10,0.9147745280755252,0.1738401473824279,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-15.04581120798142,0.4049537786669454,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,Ridge,80/20,0.2317481584665689,0.0886087115783233,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,0.1903832645648315,0.0909629120307359,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,80/20,0.2899609013915464,0.0851855140976184,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,GPR,80/20,0.1871629752180922,0.0911436371682742,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-4.211468857271475,0.227203245259949,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,Ridge,85/15,0.2754688996239769,0.0847155184498654,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,0.2640052673929012,0.0853830786358025,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,85/15,0.3007209643315247,0.0832261320275902,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,GPR,85/15,0.3523039822008191,0.0800977045804169,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-9.485450725198456,0.2826448836866829,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,0.1104361838907227,0.0823258325250167,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,-0.0125906185012734,0.0878343772176892,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.1703233779934624,0.0795063842227638,,,protbertLosses1.csv
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,mid,100,GPR,90/10,0.4812847072733482,0.0628654607093214,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,Linear,80/20,-27.67413062236267,23.287845607458443,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,Ridge,80/20,0.3824825823021587,3.4175020947249917,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,Lasso,80/20,0.016058381255378,4.313887835354473,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,Kernel Ridge,80/20,0.8643362220473401,1.6018289449567176,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,GPR,80/20,0.8666376589966581,1.588183898556946,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,Linear,85/15,-7.431807624184234,12.563566187109146,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,Ridge,85/15,0.3717143352060165,3.429502807882546,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,Lasso,85/15,0.1495197218433447,3.99010855212036,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.8453179137245839,1.7016592461851154,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,GPR,85/15,0.8525515498041005,1.6613942131595352,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,Linear,90/10,-2.9672476472298666,10.269174280496522,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,Ridge,90/10,0.3825018872358203,4.05143323221346,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,Lasso,90/10,0.1410728203374697,4.778251905141957,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,Kernel Ridge,90/10,0.8556149297731929,1.959079287416983,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,All,ProtBERT,mid,100,GPR,90/10,0.869503360855088,1.8624753443793511,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-4.920901127759399,3.3982029848546773,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,Ridge,80/20,0.3476880381542874,1.1279324306940717,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,0.0799448253334359,1.339560548742538,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,80/20,0.303857431244391,1.1652108186767336,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,GPR,80/20,0.2198938228985226,1.2334804511400472,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-4.613708101631413,2.902617898148311,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,Ridge,85/15,0.4133262945133458,0.938346562589242,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,-0.0023010207763367,1.2264900854723615,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,85/15,0.4533989190704846,0.90573301516075,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,GPR,85/15,0.2990235542598508,1.0256912911168512,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-1.1460904795360198,2.0235636659318046,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,0.4129627502898463,1.0583411651374384,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,0.2766190244674044,1.174833712414744,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.421381154527594,1.0507251947085932,,,protbertLosses1.csv
Rg w/no norm,buffer regr out,Inliers,ProtBERT,mid,100,GPR,90/10,0.3062436749566699,1.150525733053505,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,Linear,80/20,-42.41565604481713,3.224508703045903,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,Ridge,80/20,0.3707513337059819,0.3881964158817967,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,Lasso,80/20,-0.0028500527926118,0.4900702851120656,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,Kernel Ridge,80/20,0.8023676026671962,0.217555185281757,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,GPR,80/20,0.907935360471704,0.148486441009204,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,Linear,85/15,-11.313081736867469,1.6936562948846356,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,Ridge,85/15,0.3537662081452911,0.3880044721175107,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,Lasso,85/15,0.0474614030355146,0.4710675523560903,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.8807369967411277,0.1666843286339895,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,GPR,85/15,0.8935762330614139,0.1574567245506438,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,Linear,90/10,-3.1728556163162667,1.1847624039515054,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,Ridge,90/10,0.3752752084814533,0.4584151432264693,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,Lasso,90/10,0.0402414534116015,0.5681926078964451,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,Kernel Ridge,90/10,0.8933883486699918,0.1893725034105797,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,mid,100,GPR,90/10,0.9062460035216524,0.1775863086662808,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,Linear,80/20,-15.658868417816478,0.4441420414554311,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,Ridge,80/20,0.0498574384626062,0.1060702327539473,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,-0.2218550357068525,0.1202843088279006,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,80/20,0.1550225123880836,0.1000280274644685,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,GPR,80/20,0.1085321077190587,0.1027429398850607,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-7.140060820332842,0.3060469763670042,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,Ridge,85/15,0.224225330024859,0.0944804745345016,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,0.0529992224518153,0.1043877257880902,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,85/15,0.2076428292315337,0.0954849147242128,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,GPR,85/15,0.375626450074311,0.0847610868345475,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,Linear,90/10,-11.789062115198664,0.3598030132507065,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,0.1366795643632432,0.0934827454245255,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,-0.0229151741664186,0.101757225797221,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,90/10,0.1947308061692199,0.0902850806544062,,,protbertLosses1.csv
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,mid,100,GPR,90/10,0.4737551087614614,0.0729859716604638,,,protbertLosses1.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,Linear,80/20,-45.291867514269285,2.3046611280793217,,,protbertLosses1.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,Ridge,80/20,0.3709983618938572,0.2686461458207512,,,protbertLosses1.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,Lasso,80/20,-0.004102188485042,0.339424887593166,,,protbertLosses1.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,Kernel Ridge,80/20,0.7992914477046538,0.1517531327253917,,,protbertLosses1.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,GPR,80/20,0.905266356510819,0.1042573894927126,,,protbertLosses1.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,Linear,85/15,-11.931782649774036,1.1996311794845098,,,protbertLosses1.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,Ridge,85/15,0.3529788422135295,0.2683352871429703,,,protbertLosses1.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,Lasso,85/15,0.0435616170010639,0.3262473891885288,,,protbertLosses1.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.877841987481935,0.116594892338955,,,protbertLosses1.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,GPR,85/15,0.8888259002312966,0.1112295953681471,,,protbertLosses1.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,Linear,90/10,-3.143950117207396,0.8161883385797231,,,protbertLosses1.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,Ridge,90/10,0.3752904211645662,0.3168999776271834,,,protbertLosses1.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,100,Lasso,90/10,0.0361665731798441,0.3936263090807662,,,protbertLosses1.csv
