Normlaization,Regressing out,Points,Feature Selection,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.5,pH regr out,Inliers,1,GPR,90/10,-0.10592533851372532,0.08218780899605553
Rg norm w/0.406,pH regr out,All,1,Linear,80/20,-0.24961585819214727,0.12496180247826232
Rg norm w/0.406,pH regr out,Inliers,1,Linear,80/20,0.0041370431167698785,0.11177617661874782
Rg norm w/0.406,pH regr out,All,1,Ridge,80/20,-0.006989466910648723,0.11217639548297863
Rg norm w/0.406,pH regr out,Inliers,1,Ridge,80/20,0.04101338655422626,0.10968714524069648
Rg norm w/0.406,pH regr out,All,1,Lasso,80/20,-0.010022921152831321,0.11234522847126227
Rg norm w/0.406,pH regr out,Inliers,1,Lasso,80/20,0.024755348357648477,0.11061301998737373
Rg norm w/0.406,pH regr out,All,1,Kernel Ridge,80/20,-0.0656697151509662,0.11539854389858954
Rg norm w/0.406,pH regr out,Inliers,1,Kernel Ridge,80/20,0.07440247641522202,0.10776073702959779
Rg norm w/0.406,pH regr out,All,1,GPR,80/20,-0.15907596810989233,0.12034968770585978
Rg norm w/0.406,pH regr out,Inliers,1,GPR,80/20,0.024242163949298234,0.11064211905062503
Rg norm w/0.406,pH regr out,All,1,Linear,85/15,-0.3072232939444264,0.13449135759933015
Rg norm w/0.406,pH regr out,Inliers,1,Linear,85/15,-0.10330831378761518,0.123357701472105
Rg norm w/0.406,pH regr out,All,1,Ridge,85/15,0.02301379021762262,0.11626893790581344
Rg norm w/0.406,pH regr out,Inliers,1,Ridge,85/15,-0.10307769608411,0.12334480845017047
Rg norm w/0.406,pH regr out,All,1,Lasso,85/15,-0.0013785737972120682,0.11771143002739076
Rg norm w/0.406,pH regr out,Inliers,1,Lasso,85/15,-0.0868539685950045,0.12243438975738961
Rg norm w/0.406,pH regr out,All,1,Kernel Ridge,85/15,-0.10180197441829386,0.12347278999790881
Rg norm w/0.406,pH regr out,Inliers,1,Kernel Ridge,85/15,-0.034624383896219024,0.11945633274816018
Rg norm w/0.406,pH regr out,All,1,GPR,85/15,-0.21841973205870602,0.12984282332644553
Rg norm w/0.406,pH regr out,Inliers,1,GPR,85/15,-0.07701120785070659,0.12187873405170775
Rg norm w/0.406,pH regr out,All,1,Linear,90/10,-0.17181475893063314,0.14663769489809017
Rg norm w/0.406,pH regr out,Inliers,1,Linear,90/10,-0.04324723619079651,0.13039890029622214
Rg norm w/0.406,pH regr out,All,1,Ridge,90/10,0.11205445572562811,0.12764661703186772
Rg norm w/0.406,pH regr out,Inliers,1,Ridge,90/10,0.006240938249989947,0.12726848032348168
Rg norm w/0.406,pH regr out,All,1,Lasso,90/10,0.04287808446539587,0.13252559827295787
Rg norm w/0.406,pH regr out,Inliers,1,Lasso,90/10,-0.03673091049857291,0.12999101388310064
Rg norm w/0.406,pH regr out,All,1,Kernel Ridge,90/10,-0.0651416849075872,0.13980407613351992
Rg norm w/0.406,pH regr out,Inliers,1,Kernel Ridge,90/10,-0.12705083039522402,0.1355351869280254
Rg norm w/0.406,pH regr out,All,1,GPR,90/10,-0.09555216798221511,0.14178577928774216
Rg norm w/0.406,pH regr out,Inliers,1,GPR,90/10,-0.13936271524952182,0.1362734682448679
Rg w/no norm,buffer regr out,All,1,Linear,80/20,-0.033697883017368646,1.626608356954714
Rg w/no norm,buffer regr out,Inliers,1,Linear,80/20,0.1886779167310082,1.391088433006083
Rg w/no norm,buffer regr out,All,1,Ridge,80/20,0.19912661821648803,1.4317530453690024
Rg w/no norm,buffer regr out,Inliers,1,Ridge,80/20,0.19330908634558075,1.387112461878525
Rg w/no norm,buffer regr out,All,1,Lasso,80/20,0.14511518100671306,1.4792445854510872
Rg w/no norm,buffer regr out,Inliers,1,Lasso,80/20,0.19032150664489533,1.389678673500223
Rg w/no norm,buffer regr out,All,1,Kernel Ridge,80/20,-0.059554210053791135,1.6468262333221526
Rg w/no norm,buffer regr out,Inliers,1,Kernel Ridge,80/20,0.2607733056374574,1.3278435598803346
Rg w/no norm,buffer regr out,All,1,GPR,80/20,0.009326067689279016,1.592397743717427
Rg w/no norm,buffer regr out,Inliers,1,GPR,80/20,0.012847162834941916,1.5344413379301867
Rg w/no norm,buffer regr out,All,1,Linear,85/15,-0.1262683387503558,1.7782568761457884
Rg w/no norm,buffer regr out,Inliers,1,Linear,85/15,0.21081277737570248,1.468412354527041
Rg w/no norm,buffer regr out,All,1,Ridge,85/15,0.16934884681680618,1.5271542147045785
Rg w/no norm,buffer regr out,Inliers,1,Ridge,85/15,0.21985145878073842,1.459979163211113
Rg w/no norm,buffer regr out,All,1,Lasso,85/15,0.0859567826229124,1.6019793887004474
Rg w/no norm,buffer regr out,Inliers,1,Lasso,85/15,0.22089135241685343,1.4590058041492484
Rg w/no norm,buffer regr out,All,1,Kernel Ridge,85/15,0.1757047548099624,1.5213003187709175
Rg w/no norm,buffer regr out,Inliers,1,Kernel Ridge,85/15,0.2816223564160151,1.4009879869937014
Rg w/no norm,buffer regr out,All,1,GPR,85/15,-0.02407238822121327,1.695660436312793
Rg w/no norm,buffer regr out,Inliers,1,GPR,85/15,0.17480217586380853,1.5015404781453157
Rg w/no norm,buffer regr out,All,1,Linear,90/10,-0.03898660616889549,2.0107962061327966
Rg w/no norm,buffer regr out,Inliers,1,Linear,90/10,0.21989704095688123,1.4013211724321137
Rg w/no norm,buffer regr out,All,1,Ridge,90/10,0.16382986585601556,1.803891484619554
Rg w/no norm,buffer regr out,Inliers,1,Ridge,90/10,0.22905763400655033,1.3930691583031294
Rg w/no norm,buffer regr out,All,1,Lasso,90/10,0.2548954958020869,1.7028315062897619
Rg w/no norm,buffer regr out,Inliers,1,Lasso,90/10,0.22327397428400875,1.3982848421522593
Rg w/no norm,buffer regr out,All,1,Kernel Ridge,90/10,-0.03036134167349469,2.0024323859092372
Rg w/no norm,buffer regr out,Inliers,1,Kernel Ridge,90/10,0.2560839301277309,1.3684334807795984
Rg w/no norm,buffer regr out,All,1,GPR,90/10,-0.02027388668337582,1.992606158712493
Rg w/no norm,buffer regr out,Inliers,1,GPR,90/10,-0.02231674450257448,1.6041850261932602
Rg norm w/0.421,buffer regr out,All,1,Linear,80/20,-0.6443366045314796,0.15476625841764788
Rg norm w/0.421,buffer regr out,Inliers,1,Linear,80/20,-0.054129289247253354,0.13183942418501324
Rg norm w/0.421,buffer regr out,All,1,Ridge,80/20,-0.10197711300322854,0.12669725579264837
Rg norm w/0.421,buffer regr out,Inliers,1,Ridge,80/20,-0.053971496104623595,0.1318295562609116
Rg norm w/0.421,buffer regr out,All,1,Lasso,80/20,-0.08713676927627834,0.1258412470494126
Rg norm w/0.421,buffer regr out,Inliers,1,Lasso,80/20,-0.04425956018759991,0.13122077163653958
Rg norm w/0.421,buffer regr out,All,1,Kernel Ridge,80/20,-0.07692337240459102,0.12524872750897456
Rg norm w/0.421,buffer regr out,Inliers,1,Kernel Ridge,80/20,0.031197925653838388,0.12639092356138454
