Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Lasso,85/15,-0.1095196668364102,0.1676786329946115,1
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,80/20,-0.0899830635960441,0.1676852412788374,3
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Ridge,80/20,-0.0382392204480628,0.167713069403803,3
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,85/15,0.2116122360348731,0.1677157439369777,2
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,190,Ridge,90/10,0.1926007991006277,0.1677483747560614,1
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.0128158540531373,0.1677586743351593,3
Rg norm w/0.418,No regr out,All,ProtBERT,100,GPR,90/10,-5.887028425341589,0.1677841033075021,2
Rg norm w/0.418,pH regr out,All,ProtBERT,10,Linear,85/15,-2.6164181961619786,0.1678510010339294,4
Rg norm w/0.5,No regr out,All,ProtBERT,10,Linear,85/15,-2.617091724410257,0.1678513513095509,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,100,GPR,80/20,-0.0212968113479188,0.1678637356319853,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Ridge,80/20,0.3246238041026307,0.1678908259694347,2
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,190,Ridge,90/10,0.1849567175904325,0.1679420181361355,1
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,90/10,-0.5678703193993921,0.1679696897928207,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.3162862354902993,0.1680141396518294,3
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,GPR,90/10,-0.3091666189410524,0.1680169269719967,1
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.3453567986487205,0.1680618910641712,3
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,80/20,0.2996110774920666,0.1680951353091972,3
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Ridge,90/10,-0.9451242370180784,0.168230824960525,3
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.3579750126425391,0.1682371840637041,1
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,80/20,0.2183290896189312,0.1683191559313331,2
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Ridge,85/15,-0.7413713202111543,0.1683303879019325,3
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,GPR,80/20,-1.9264092755539055,0.1683386500748723,2
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.091090471713463,0.1683389115861936,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,85/15,0.2056444825507082,0.168349314958207,2
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.0021053632863615,0.1683813033199296,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,190,GPR,85/15,0.3769230208364871,0.1683961889223043,3
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.2347492894423211,0.1684154769251313,2
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Lasso,85/15,-0.1196276908573743,0.1684407001019625,1
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Lasso,85/15,-0.1196276911347979,0.1684407001228307,1
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Lasso,85/15,-0.119627691135955,0.1684407001229178,1
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Ridge,80/20,0.3991103114000748,0.1684452837319271,3
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,GPR,90/10,-0.0416472145401412,0.1684691707745386,2
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,Linear,85/15,0.2373571854764188,0.1685197749495419,2
Rg norm w/0.427,buffer regr out,All,ProtBERT,20,Linear,85/15,-1.4274992434554292,0.1685227987597976,2
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,85/15,-0.0996105718367244,0.1685787868264393,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,90/10,0.3244757503703845,0.1685875131820181,3
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,20,Lasso,85/15,-0.1942447696271807,0.1686175393306615,2
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,10,Lasso,85/15,-0.1942456225938336,0.1686175995465888,2
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,50,Lasso,85/15,-0.194245703886458,0.1686176052855116,2
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,100,Lasso,85/15,-0.194245705615194,0.1686176054075533,2
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,190,Lasso,85/15,-0.1942457056165358,0.168617605407648,2
Rg norm w/0.427,No regr out,Inliers,ProtBERT,10,GPR,90/10,-3.053926268581284,0.1686881711321168,2
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,GPR,90/10,-0.0451721088253784,0.1687539766462662,2
Rg norm w/0.418,No regr out,All,ProtBERT,10,GPR,80/20,-2.7957936819837,0.1687572950615881,1
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.3611474554564077,0.1687621705742144,2
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,190,Ridge,80/20,-0.033617950885753,0.1688732716530245,4
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,20,Ridge,85/15,-0.2113128744991195,0.1688784966104355,1
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.3959144403567302,0.1688926333262164,3
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,190,Linear,80/20,-2.142662153644353,0.1688974575541783,2
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,GPR,80/20,0.051294030200345,0.1689103425888575,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.3957046620289898,0.1689219561085989,3
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.3523560073510728,0.1689717865126871,1
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,90/10,0.3213146075311434,0.1689815088076229,3
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,90/10,0.321314490166294,0.1689815234185816,3
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Ridge,90/10,0.3624025763457156,0.1690648354593561,2
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.3582503736113326,0.1691443908449509,2
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Linear,90/10,0.3611747988515801,0.1692275354332605,2
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,50,Ridge,90/10,0.0046649767242602,0.1692325291795865,3
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.3502249783109803,0.169249553361875,1
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.2899202912774342,0.1692540470763148,3
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,20,GPR,85/15,-0.005311783736617,0.1692919416890123,3
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,50,GPR,85/15,-0.0054515675324122,0.1693037108973544,3
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.3700999389641352,0.1693157001651125,3
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.0466596431734082,0.1693223997868993,4
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Ridge,90/10,-2.1728134770257106,0.169328711473588,2
Rg norm w/0.5,No regr out,All,ProtBERT,100,Ridge,90/10,-2.172305241354121,0.1693292260777792,2
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,90/10,0.3183738393829985,0.1693472145510898,3
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,Lasso,80/20,-0.0514304962619116,0.1693743887221004,4
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,100,GPR,85/15,-0.006749091917009,0.1694129179809173,3
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,90/10,-0.0535926803820427,0.1694324076270097,2
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.2395376965666694,0.1694497585383811,3
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Linear,90/10,0.3594295334382766,0.1694585419102483,2
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.3044567216728546,0.1694613843164759,3
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Linear,85/15,-1.2327591542986007,0.1694648315509219,2
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,20,GPR,90/10,-0.562367066377764,0.1694947927470944,1
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,GPR,85/15,0.0036146053130435,0.1695409496469344,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Linear,85/15,0.1146149901257903,0.1695666995416871,2
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.2382788252945459,0.1695899543274384,3
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.3033515030534628,0.1695959679868094,3
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,80/20,0.2381266419708926,0.1696068945641144,3
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.2381159590831221,0.1696080836627023,3
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.1277459202518375,0.1696081314673884,2
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,80/20,0.12768998420976,0.1696135697082086,2
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.1276898263540735,0.1696135850550834,2
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,Linear,80/20,-0.054623360313023,0.1696313621830943,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,GPR,90/10,-0.0830789242706979,0.1697049030321495,1
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Ridge,80/20,0.3895047262618752,0.1697862956332209,3
Rg norm w/0.418,pH regr out,All,ProtBERT,10,Ridge,85/15,-1.8296911974966203,0.1698584186758971,3
Rg norm w/0.5,No regr out,All,ProtBERT,10,Ridge,85/15,-1.8298382652803216,0.1698630341220221,3
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.3961257139069152,0.1698634170884692,2
Rg norm w/0.427,No regr out,Inliers,ProtBERT,10,GPR,85/15,-2.86074402589195,0.1698708186550694,2
Rg norm w/0.427,buffer regr out,All,ProtBERT,10,Linear,80/20,-1.0909584678531314,0.1698793152703149,2
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.4073631743826954,0.1699077547704075,3
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,80/20,-0.1484293005320547,0.1699088020021362,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.3003471111317095,0.169961277452339,3
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.0941021232004651,0.1700513381138369,3
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Ridge,80/20,0.0378805690543863,0.1701002370860068,4
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Ridge,80/20,-0.0682495211502056,0.1701196753707476,3
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.2804140411395078,0.1701400581139595,2
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,GPR,85/15,-0.0362290172766011,0.1702107170693054,4
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Ridge,80/20,-0.0695669776084546,0.1702245460964231,3
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Kernel Ridge,90/10,0.3499592391856759,0.1702335214419912,2
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,190,GPR,80/20,0.3283105157548692,0.1702359150943005,3
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.2979308535584041,0.1702545059074305,3
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,GPR,80/20,0.0644550256096599,0.1702820162487702,2
Rg norm w/0.427,buffer regr out,All,ProtBERT,20,Ridge,90/10,-1.4234860505730218,0.1703024371983994,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,100,Ridge,90/10,0.1677912013082106,0.1703061436748134,1
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.3855899714108888,0.1703297966367581,3
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.3730311238749717,0.170347130116166,3
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,Ridge,85/15,-0.005935012107139,0.1703514745413737,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,GPR,80/20,0.2591845136573422,0.1703796668028143,1
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,50,GPR,80/20,0.3412973941348415,0.1704082889816181,1
Rg norm w/0.427,buffer regr out,All,ProtBERT,100,Ridge,90/10,-1.407369204969854,0.170412023460844,2
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.4037053841026368,0.1704312886543851,3
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,85/15,0.1898870105654441,0.1704367685217117,3
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.3844275586398208,0.1704908454179838,3
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.2157663881027905,0.1704915482818506,2
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Ridge,90/10,0.0856683449768234,0.1705402578180504,1
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.3659246087617386,0.1705438772288265,2
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,190,Ridge,85/15,-0.0085460021239194,0.1705724121506606,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Linear,80/20,-1.1027760290833055,0.1705762280387837,3
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,GPR,85/15,0.086663156963413,0.1705828361579556,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,GPR,85/15,0.0860992833513049,0.1706354850351772,4
Rg norm w/0.427,pH regr out,All,ProtBERT,100,Ridge,80/20,-1.6200591296667208,0.1707215704265303,2
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,Lasso,85/15,0.2172553889339983,0.1707262582911566,2
Rg norm w/0.427,No regr out,All,ProtBERT,100,Ridge,80/20,-1.6194081547188754,0.1707270005441885,2
Rg norm w/0.427,buffer regr out,All,ProtBERT,50,Linear,85/15,-1.47580123312656,0.1707317465513181,1
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.2133239797279519,0.170756830378466,2
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,50,Ridge,90/10,0.0957982030112656,0.1707577187277976,1
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Ridge,80/20,-1.1090718263391732,0.1708313932821505,3
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.2125188158431097,0.1708441929443585,2
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,GPR,85/15,-0.0273971972659368,0.1708522532763606,4
Rg norm w/0.427,buffer regr out,All,ProtBERT,20,Linear,80/20,-1.1154912685153988,0.1708729892679082,2
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,100,GPR,90/10,-0.2074915550219556,0.1708983185935095,1
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,190,Linear,85/15,-2.296848076835557,0.1709472537755294,2
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.0569675640635177,0.1709532090897658,4
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,85/15,-0.1765555723008696,0.1709617024580013,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,GPR,80/20,0.2541107538905389,0.1709621265417261,1
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Linear,80/20,-0.1628241820684877,0.170970339059111,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,Ridge,80/20,-0.9375780466511988,0.1709975576729494,2
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,90/10,-0.0732961566740453,0.1710093660051582,2
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Ridge,85/15,-1.854139220815711,0.1710103756762739,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,50,GPR,90/10,-0.7895942155096229,0.1710110776257462,2
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,85/15,0.1843980678431583,0.1710131932685109,3
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,190,Lasso,85/15,0.1843951103354003,0.1710135033293184,3
Rg norm w/0.5,No regr out,All,ProtBERT,50,Ridge,85/15,-1.8531666340205877,0.1710208666671571,2
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,Linear,80/20,0.2299522686600117,0.1710373463715988,2
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Ridge,85/15,-0.1545967125044836,0.171050906710265,1
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,85/15,-0.1325515029904522,0.1710852036990969,4
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,190,Linear,80/20,-0.3936450596245691,0.1711119097068104,3
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,85/15,-0.1333376907080927,0.171144574840754,4
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,100,Ridge,90/10,0.1529928425444956,0.1712034735000714,1
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,90/10,0.20902962213943,0.1712222652333208,2
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,50,Linear,80/20,-0.6257907375021121,0.1712290173646895,2
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,80/20,0.22278623990752,0.1713059112546327,3
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,80/20,0.3271772720689503,0.1713531942790925,3
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Linear,90/10,-0.5164987325068822,0.1713977078630874,1
Rg norm w/0.427,No regr out,All,ProtBERT,50,GPR,85/15,-2.3809156093736115,0.1714083890871477,1
Rg norm w/0.5,No regr out,All,ProtBERT,190,Kernel Ridge,85/15,-2.7725858457362382,0.1714212455769214,4
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,20,Linear,85/15,-0.2491963996854145,0.1714989831995753,1
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,GPR,85/15,0.2998927995694146,0.1715147036120614,3
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,85/15,0.3959686309317937,0.1715333741302082,3
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,50,GPR,80/20,0.2488029124933599,0.1715693421652106,1
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.2804038242706116,0.171577679427551,2
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,190,GPR,80/20,0.3321103215942547,0.1715925352991182,1
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,90/10,0.1293841157755201,0.1716156382879676,2
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,GPR,85/15,-0.0545817225434588,0.1717114069036522,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,100,GPR,80/20,0.3311833655689729,0.1717115696164389,1
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,20,Linear,90/10,0.0730094030778097,0.1717167664318578,1
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.2978341085496317,0.1717666911562715,3
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,190,Lasso,80/20,0.3160952746900459,0.171776882720544,3
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.3160866092816998,0.1717779709657798,3
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Ridge,90/10,-1.2296755562050916,0.1718117418230506,2
Rg norm w/0.427,buffer regr out,All,ProtBERT,10,Linear,90/10,-1.4677235847447556,0.1718497311099622,4
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,GPR,85/15,-0.0566825882178858,0.1718823576749409,4
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,50,Ridge,90/10,0.1521456277858681,0.1718995720832115,1
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,100,Lasso,80/20,-0.0720323442301527,0.1719827305783951,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,80/20,-0.0722848910040101,0.1720029870222894,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,100,GPR,90/10,-0.3724707009876591,0.1720311595525468,1
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,190,Ridge,80/20,0.2663149825363415,0.1720443187985009,3
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,80/20,0.3542982489725546,0.1721536092808924,3
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,Lasso,85/15,-0.0280050941038161,0.1722100799471064,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.2431131697627917,0.1722178696533367,1
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Lasso,85/15,-0.1707647438328015,0.1722443718996743,1
Rg norm w/0.427,No regr out,All,ProtBERT,190,GPR,80/20,-2.668950438387519,0.1722448858087104,3
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,-0.2268095098267217,0.1722599456137502,1
