Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.31023238350783144,0.09502466342384787
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,GPR,90/10,0.3008666977043223,0.09566761218184519
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Linear,80/20,-6.090976478863491,0.29698981363235705
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Ridge,80/20,0.05324233641950693,0.10851954046704887
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Lasso,80/20,0.07939523684422933,0.1070101912465124
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.021006857394705536,0.1103515293355002
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,GPR,80/20,0.15228286333645435,0.10268665634347716
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Linear,85/15,-10.20507399249346,0.33376856699010005
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Ridge,85/15,0.0127737532649701,0.09907097026341144
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Lasso,85/15,0.013048962391992824,0.09905716029037971
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.0568185562848611,0.0968357440042952
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,GPR,85/15,0.1234412075628939,0.09335306790309787
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Linear,90/10,-11.801015211998314,0.3612370390345615
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Ridge,90/10,-0.025827352686098592,0.10226033342888183
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Lasso,90/10,-0.06677086813208089,0.10428110888019217
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,-0.027998214272892286,0.10236847819003242
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,GPR,90/10,-0.08588135701414856,0.10521102592647201
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Linear,80/20,-0.4096402936342478,0.5622943336630862
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Ridge,80/20,-0.08092180536052385,0.49238713064434864
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Lasso,80/20,-0.0037825964439410775,0.47449253610789677
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Kernel Ridge,80/20,-0.03651569474840777,0.4821670135261835
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,GPR,80/20,-0.04132707217494902,0.48328479764133975
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Linear,85/15,-22.26115457258677,0.552578402788417
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Ridge,85/15,-2.1538298075934987,0.20346860141691792
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Lasso,85/15,-0.5666175493476024,0.14340350515809866
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.23497583651711051,0.10021110464895314
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,GPR,85/15,0.2368584992627769,0.10008772297225482
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Linear,90/10,-16.624795121308875,0.48033803611813
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Ridge,90/10,-1.655490433279883,0.18644782009675248
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Lasso,90/10,-0.7514274811091457,0.15141922512287884
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Kernel Ridge,90/10,0.30673121950328774,0.09526552412133328
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,GPR,90/10,0.30999999404725986,0.0950406694453596
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Linear,80/20,-0.942626781092119,0.15544731222877275
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Ridge,80/20,0.07486561239340339,0.10727312775684833
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Lasso,80/20,0.08070321121513602,0.10693414539933292
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.02337788871653146,0.11021781770137148
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,GPR,80/20,0.15571170227311082,0.10247877286979379
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Linear,85/15,-1.738757228443164,0.1650117378480314
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Ridge,85/15,0.04292461728888619,0.09754637674247028
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Lasso,85/15,0.0035943920898872106,0.09953049210172832
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.05962896681517238,0.09669136498263681
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,GPR,85/15,0.12887667269042458,0.09306318066985081
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Linear,90/10,-2.222409210176525,0.18124265357703653
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Ridge,90/10,0.02243176673262537,0.09982598570361517
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Lasso,90/10,-0.07050718898935404,0.10446356939078423
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.052810509773858594,0.09826265679571645
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,GPR,90/10,-0.07856409169239997,0.10485594187213708
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Linear,80/20,-0.05480695283509385,4.174437349884256
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Ridge,80/20,-0.04010490072596351,4.145243308977355
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Lasso,80/20,-0.027662168019160438,4.120374018896355
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,80/20,-0.05067886457244253,4.166260811484723
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,GPR,80/20,-0.15166254239132027,4.361883645665203
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Linear,85/15,0.13408254445852064,2.815049058193418
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Ridge,85/15,0.12814634851805762,2.8246816974826716
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Lasso,85/15,-0.023645236393671443,3.060711923627278
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.3464001984472893,2.4457027752786287
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,GPR,85/15,0.2676688837849597,2.588817670053855
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Linear,90/10,0.17102412523967836,2.810564878946659
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Ridge,90/10,0.16638747638283125,2.8184139801328314
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Lasso,90/10,-0.02871080996738029,3.1309008960765006
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,90/10,0.3456109214250557,2.4971273447502007
Rg w/no norm,expr pH only regr out,All,ProtBERT,10,GPR,90/10,0.2964762561196863,2.5891788384804393
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Linear,80/20,0.1804656347596818,1.900697452964166
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Ridge,80/20,0.1851574212872752,1.8952489525546254
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Lasso,80/20,0.17803985162177072,1.9035083619500544
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.43664599592750597,1.5758689581048853
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,GPR,80/20,0.19219311617972068,1.8870490239057092
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Linear,85/15,0.2291395579605915,1.9744545082266045
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Ridge,85/15,0.22114884987479377,1.9846616823215866
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Lasso,85/15,0.22063475805293187,1.985316576411299
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.4890679908904576,1.6074623431738448
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,GPR,85/15,0.2739032725200664,1.916269078767171
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Linear,90/10,0.10812328494132506,2.0582793581374954
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Ridge,90/10,0.1199349906245154,2.044604361762104
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Lasso,90/10,0.06712185412125904,2.105059449909636
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.4063991457343309,1.6791873910939934
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,10,GPR,90/10,0.027068634804435554,2.149774999558494
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Linear,80/20,-0.12708326788629964,4.315086012116186
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Ridge,80/20,-0.02703445032395213,4.119115421058735
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Lasso,80/20,-0.042054571839957866,4.14912660831016
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,80/20,0.047333760876585584,3.967179426214942
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,GPR,80/20,-0.09047503706810112,4.244429455078798
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Linear,85/15,0.08751731539104346,2.8897484305082393
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Ridge,85/15,0.17243684535757042,2.751999139501404
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Lasso,85/15,0.16264264200111678,2.7682361834565277
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.19744863560362091,2.710092655511295
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,GPR,85/15,0.14050778293611732,2.804585567007237
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Linear,90/10,0.2165551714014725,2.7322905384695586
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Ridge,90/10,0.22503062859654355,2.7174711267683227
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Lasso,90/10,0.2142891277256319,2.7362391375608994
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.3298298341075192,2.527058026312518
Rg w/no norm,expr pH only regr out,All,ProtBERT,20,GPR,90/10,0.15052114489458612,2.8451093026178502
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Linear,80/20,0.33393128200810607,1.7135190093841186
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Ridge,80/20,0.32071431894429725,1.73043638431989
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Lasso,80/20,0.32575533036198134,1.7240036021547909
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.43173193611196137,1.5827270795022081
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,GPR,80/20,0.1551456698729191,1.929835651306197
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Linear,85/15,0.34851977562863756,1.815138927410559
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Ridge,85/15,0.3318629687941792,1.838196875681905
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Lasso,85/15,0.3485625245485272,1.815079373414406
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.4526390822540791,1.6637809393604905
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,GPR,85/15,0.24539375163871546,1.95352714637129
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Linear,90/10,0.20438302119250085,1.944034317559357
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Ridge,90/10,0.2269508047982134,1.9162645792026665
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Lasso,90/10,0.22045813985899676,1.9242948891603753
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.358858713721644,1.745133992346736
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,20,GPR,90/10,0.08979666967402233,2.079318971110628
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Linear,80/20,-0.12736100697264918,4.315617647292258
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Ridge,80/20,0.004902311660978764,4.05456544046214
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Lasso,80/20,-0.023874091512831708,4.112772930451026
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.06768036012900258,3.924586197357238
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,GPR,80/20,-0.029219775939884007,4.123495422683824
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Linear,85/15,0.01304897659324189,3.0053532152113522
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Ridge,85/15,0.18038466066397174,2.738752326024943
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Lasso,85/15,0.0029803661281979643,3.020644220472193
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.24517541486483752,2.628274606276196
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,GPR,85/15,0.2218797333026029,2.668523821436012
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Linear,90/10,0.172446990199546,2.808151798007304
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Ridge,90/10,0.18856277958892964,2.7806743546776915
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Lasso,90/10,0.12923191276993717,2.8805400722462835
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.28909766236865697,2.6027211444041294
Rg w/no norm,expr pH only regr out,All,ProtBERT,50,GPR,90/10,0.2133468869318922,2.7378793233686354
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Linear,80/20,0.4012197308530884,1.6246624711465423
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.4611512406856084,1.5412136674003203
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.4491827329397543,1.5582358113774164
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.4763169294628967,1.5193704486308799
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,80/20,0.2523541148552396,1.8154211123313904
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Linear,85/15,0.4948757267705566,1.59830026479198
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,85/15,0.4815583359801785,1.6192324551797863
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,85/15,0.5049472577116012,1.582286006997697
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.5721931456445014,1.470899910049183
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,85/15,0.3474089069863815,1.8166858063615146
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Linear,90/10,0.37696056804752887,1.7203217208737343
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Ridge,90/10,0.3984926934512839,1.6903333472989732
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Lasso,90/10,0.3606517990533006,1.742691968145312
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.45981606354454374,1.6018532936293328
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,50,GPR,90/10,0.23157072666789447,1.9105299770257917
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Linear,80/20,-9.63450535581469,13.254706109946978
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Ridge,80/20,0.009503811161543196,4.045180080887599
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Lasso,80/20,-0.023874039814813397,4.112772826618819
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,80/20,0.02712544548819351,4.009035278212919
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,GPR,80/20,-0.12406447044086533,4.309303340502144
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Linear,85/15,-19.222949257585416,13.60410472886453
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Ridge,85/15,0.15815418829217565,2.7756455015207284
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Lasso,85/15,-0.5958776125634668,3.821620093368008
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,85/15,0.25383056411312843,2.613162687599428
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,GPR,85/15,0.19730546061619592,2.7103343846984047
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Linear,90/10,-0.3046239426378261,3.5258622524113696
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Ridge,90/10,0.19015647039189898,2.7779423422094927
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Lasso,90/10,0.10570375300361556,2.9191967928856677
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.29175322485863664,2.597855387898846
Rg w/no norm,expr pH only regr out,All,ProtBERT,100,GPR,90/10,0.21777380668155644,2.730164695435187
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Linear,80/20,-1.0057020647127835,2.9734635481248155
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,80/20,0.47566813549734877,1.5203113356935885
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.4737295637432911,1.5231192076659261
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.4630691236629815,1.5384684608417907
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,GPR,80/20,0.29228064655640573,1.766281597236774
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Linear,85/15,-1.6626232891096921,3.6695610320560257
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,85/15,0.5367107982216079,1.5306832896319635
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Lasso,85/15,0.52120419791411,1.5560889513465919
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.5401876089611835,1.5249288727062131
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,GPR,85/15,0.38092378834877416,1.7694215417746948
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Linear,90/10,-3.0098819043448435,4.364331161387204
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Ridge,90/10,0.48883527322325737,1.5582328100266696
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Lasso,90/10,0.3423220337743067,1.7674964572046155
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.48774429420494736,1.5598947920667336
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,100,GPR,90/10,0.2774476385532374,1.8526209386993044
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Linear,80/20,-0.44964240546278855,4.893751335856659
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Ridge,80/20,0.008894581815967029,4.046423934020763
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Lasso,80/20,-0.02387403982280034,4.112772826634861
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,80/20,0.028923631746392564,4.00532856888912
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,GPR,80/20,-0.00536930148990078,4.075437766447918
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Linear,85/15,-2.343588411885745,5.531642774572484
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Ridge,85/15,-0.0489813237091572,3.098358011592492
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Lasso,85/15,-0.013003566293050106,3.0447609967886224
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.25031279866553735,2.619315234250515
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,GPR,85/15,0.23239629391559247,2.6504294711426577
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Linear,90/10,-0.9777383662456485,4.341172951476204
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Ridge,90/10,0.18676340323600293,2.783755744585832
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Lasso,90/10,-0.12838499958109306,3.2790747818040566
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,90/10,0.28765921176915765,2.6053530065089285
Rg w/no norm,expr pH only regr out,All,ProtBERT,190,GPR,90/10,0.2458685845970341,2.6806874773724494
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Linear,80/20,0.07363956533162763,2.0207817309671254
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Ridge,80/20,0.5031349997618709,1.4799553426265937
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Lasso,80/20,0.4667961364421629,1.533119656409446
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.4750407311823951,1.5212206498018157
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,GPR,80/20,0.35807667281096023,1.6821742746077568
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Linear,85/15,0.203514672459973,2.0070035563140984
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Ridge,85/15,0.5581166498065635,1.4949031985161445
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Lasso,85/15,0.4174234366797034,1.7164681795352026
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.5583828767845507,1.4944528041718617
Rg w/no norm,expr pH only regr out,Inliers,ProtBERT,190,GPR,85/15,0.3710214180733328,1.7835167016808067
