Normalization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,Kernel Ridge,90/10,0.43525626644520565,1.2368932225297433
Rg w/no norm,No regr out,Inliers,ESM-6,1,50,GPR,90/10,0.45595691342718114,1.2140124692689034
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,80/20,-0.5708130698042864,2.020285243484937
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,80/20,0.3079924793150104,1.3409291930704064
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,80/20,0.34640540687648935,1.3031807736931815
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,80/20,0.44902950328746705,1.1965052556585904
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,80/20,-0.31816196949015585,1.8506948967943055
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,85/15,-0.6794696939942162,2.1938068510471447
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,85/15,0.2465925754104763,1.4693567438194515
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,85/15,0.29933292799597555,1.4169944747246284
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,85/15,0.21876871910769735,1.4962429422821935
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,85/15,-0.46638195108305025,2.0499150122554917
Rg w/no norm,No regr out,All,ESM-6,1,50,Linear,90/10,-0.6289728654976494,2.4352179677308636
Rg w/no norm,No regr out,All,ESM-6,1,50,Ridge,90/10,0.19975754045263527,1.7068356675467877
Rg w/no norm,No regr out,All,ESM-6,1,50,Lasso,90/10,0.3692351907294009,1.5153558932023146
Rg w/no norm,No regr out,All,ESM-6,1,50,Kernel Ridge,90/10,0.1714979114309375,1.7367116523489385
Rg w/no norm,No regr out,All,ESM-6,1,50,GPR,90/10,0.13971757694392672,1.7697072872258457
Rg w/no norm,No regr out,All,ESM-6,1,10,Linear,80/20,0.017706631283104568,1.5976110096440614
Rg w/no norm,No regr out,All,ESM-6,1,10,Ridge,80/20,0.3346453576076296,1.3148524936179438
Rg w/no norm,No regr out,All,ESM-6,1,10,Lasso,80/20,0.41884678032172495,1.2288411971142152
Rg w/no norm,No regr out,All,ESM-6,1,10,Kernel Ridge,80/20,0.39462821608594667,1.2541847797096384
Rg w/no norm,No regr out,All,ESM-6,1,10,GPR,80/20,-1.0102469596038972,2.2854680037214936
Rg w/no norm,No regr out,All,ESM-6,1,10,Linear,85/15,0.1436985995663308,1.5664827969756063
Rg w/no norm,No regr out,All,ESM-6,1,10,Ridge,85/15,0.34119419466359346,1.3740135368709299
Rg w/no norm,No regr out,All,ESM-6,1,10,Lasso,85/15,0.4183186560686306,1.2910851033417792
Rg w/no norm,No regr out,All,ESM-6,1,10,Kernel Ridge,85/15,0.40538542680821943,1.3053593287027567
Rg w/no norm,No regr out,All,ESM-6,1,10,GPR,85/15,-0.6526396038799744,2.1762129017232366
Rg w/no norm,No regr out,All,ESM-6,1,10,Linear,90/10,0.04098551618015067,1.8685017009064342
Rg w/no norm,No regr out,All,ESM-6,1,10,Ridge,90/10,0.24367044370393987,1.6593440811597562
Rg w/no norm,No regr out,All,ESM-6,1,10,Lasso,90/10,0.3066108596035615,1.588800735463988
Rg w/no norm,No regr out,All,ESM-6,1,10,Kernel Ridge,90/10,0.19471197507079252,1.7122080511252469
Rg w/no norm,No regr out,All,ESM-6,1,10,GPR,90/10,0.25995086184726424,1.6413877692842458
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Linear,80/20,0.41474736721032823,1.1309948098309681
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Ridge,80/20,0.40676341218596024,1.1386831341013033
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Lasso,80/20,0.39742125184718424,1.1476139779665968
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Kernel Ridge,80/20,0.4349449159882973,1.1113076841642529
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,GPR,80/20,0.04505097215802534,1.4447044794856594
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Linear,85/15,0.3491882503601804,1.2286246360708135
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Ridge,85/15,0.3369684584339466,1.2401054651755345
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Lasso,85/15,0.31205870581173234,1.263185746271323
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Kernel Ridge,85/15,0.33541792037393925,1.2415546480206974
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,GPR,85/15,0.2968884236152838,1.2770375020868119
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Linear,90/10,0.3365355727710788,1.340649716585474
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Ridge,90/10,0.3257472101662645,1.3515056809547528
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Lasso,90/10,0.29865748435740413,1.3783883153048402
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,Kernel Ridge,90/10,0.3207651456168177,1.3564896397090767
Rg w/no norm,No regr out,Inliers,ESM-6,1,10,GPR,90/10,0.37305638218941606,1.303229020550663
Rg w/no norm,No regr out,Inliers,ESM-6,2,104,Linear,80/20,0.35115967631956857,1.1908521361625404
Rg w/no norm,No regr out,Inliers,ESM-6,2,104,Ridge,80/20,0.46911073943520676,1.07718648016669
Rg w/no norm,No regr out,Inliers,ESM-6,2,104,Lasso,80/20,0.3727383197094263,1.1708824659338886
Rg w/no norm,No regr out,Inliers,ESM-6,2,104,Kernel Ridge,80/20,0.4451282708164713,1.1012482287538121
Rg w/no norm,No regr out,Inliers,ESM-6,2,104,GPR,80/20,0.48630439669651615,1.059599752594491
Rg w/no norm,No regr out,Inliers,ESM-6,2,110,Linear,85/15,0.3539927750997368,1.2240811622493195
Rg w/no norm,No regr out,Inliers,ESM-6,2,110,Ridge,85/15,0.41389610592089554,1.165947056475565
Rg w/no norm,No regr out,Inliers,ESM-6,2,110,Lasso,85/15,0.4173785653969161,1.1624780360704738
Rg w/no norm,No regr out,Inliers,ESM-6,2,110,Kernel Ridge,85/15,0.4544143928747928,1.1249234739310703
Rg w/no norm,No regr out,Inliers,ESM-6,2,110,GPR,85/15,0.4408954268134401,1.138775327463635
Rg w/no norm,No regr out,Inliers,ESM-6,2,116,Linear,90/10,0.25094099040192264,1.4245067632970156
Rg w/no norm,No regr out,Inliers,ESM-6,2,116,Ridge,90/10,0.36220454877925923,1.3144594961696807
Rg w/no norm,No regr out,Inliers,ESM-6,2,116,Lasso,90/10,0.32569814686666676,1.351554852513918
Rg w/no norm,No regr out,Inliers,ESM-6,2,116,Kernel Ridge,90/10,0.38614083813229705,1.2895579718944978
Rg w/no norm,No regr out,Inliers,ESM-6,2,116,GPR,90/10,0.3874217402373622,1.2882118487121135
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Linear,80/20,0.42844234948838145,1.1176837713428438
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Ridge,80/20,0.43613980251171036,1.1101320560214523
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Lasso,80/20,0.4308697146386635,1.1153078839109807
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Kernel Ridge,80/20,0.4273995316636061,1.1187029243581825
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,GPR,80/20,0.40877153404749667,1.1367542638268013
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Linear,85/15,0.4141181739458418,1.1657261535838612
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Ridge,85/15,0.39097184240390437,1.1885301769071548
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Lasso,85/15,0.4045866860849925,1.1751702748279842
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Kernel Ridge,85/15,0.43057671956977384,1.1492357738437393
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,GPR,85/15,0.45167097036152115,1.1277482098482998
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Linear,90/10,0.33596826556768533,1.3412227674507728
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Ridge,90/10,0.3375860802623927,1.339587926048503
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Lasso,90/10,0.30827965320165474,1.368900161680167
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,Kernel Ridge,90/10,0.3644149315463785,1.3121797838277212
Rg w/no norm,No regr out,Inliers,ESM-6,2,50,GPR,90/10,0.41115877328642114,1.2630065531341992
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Linear,80/20,0.39344999710228157,1.151389404158264
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Ridge,80/20,0.4695514089560906,1.0767393230756641
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Lasso,80/20,0.3727383197094263,1.1708824659338886
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Kernel Ridge,80/20,0.4450481637063137,1.1013277197647517
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,GPR,80/20,0.4875191521184076,1.0583461732538995
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Linear,85/15,0.3786613917614493,1.2004821228268496
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Ridge,85/15,0.41131497885619805,1.1685115774525103
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Lasso,85/15,0.4173785653969161,1.1624780360704738
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Kernel Ridge,85/15,0.4490734984639996,1.1304161639873476
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,GPR,85/15,0.4375836220413891,1.1421430634259109
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Linear,90/10,0.2926208107439535,1.384307713979226
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Ridge,90/10,0.3602283067249066,1.3164943813138696
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Lasso,90/10,0.32569814686666676,1.351554852513918
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,Kernel Ridge,90/10,0.34082625609171413,1.3363076347043723
Rg w/no norm,No regr out,Inliers,ESM-6,2,100,GPR,90/10,0.3834888224141889,1.292340566386425
Rg w/no norm,No regr out,All,ESM-6,2,50,Linear,80/20,-0.22673881480873725,1.7853628432609443
Rg w/no norm,No regr out,All,ESM-6,2,50,Ridge,80/20,0.2537680059149524,1.3924748859892058
Rg w/no norm,No regr out,All,ESM-6,2,50,Lasso,80/20,0.18421205805163254,1.4559252549647437
Rg w/no norm,No regr out,All,ESM-6,2,50,Kernel Ridge,80/20,0.38269729932068586,1.2664834738609945
Rg w/no norm,No regr out,All,ESM-6,2,50,GPR,80/20,-0.12624908468830243,1.7106756126886307
Rg w/no norm,No regr out,All,ESM-6,2,50,Linear,85/15,-0.1262916813767072,1.7965435150476803
Rg w/no norm,No regr out,All,ESM-6,2,50,Ridge,85/15,0.15241477471210418,1.5584898979424324
Rg w/no norm,No regr out,All,ESM-6,2,50,Lasso,85/15,0.11423281807387986,1.5932065947865892
Rg w/no norm,No regr out,All,ESM-6,2,50,Kernel Ridge,85/15,0.18899121959173615,1.5244917581068602
Rg w/no norm,No regr out,All,ESM-6,2,50,GPR,85/15,-0.30232387430283647,1.9318428895951918
Rg w/no norm,No regr out,All,ESM-6,2,50,Linear,90/10,0.07737283935612504,1.8327111922704893
Rg w/no norm,No regr out,All,ESM-6,2,50,Ridge,90/10,0.2764869237590485,1.622946137674528
Rg w/no norm,No regr out,All,ESM-6,2,50,Lasso,90/10,0.18990186554883937,1.7173140790322867
Rg w/no norm,No regr out,All,ESM-6,2,50,Kernel Ridge,90/10,0.31287810261276705,1.5816041973753983
Rg w/no norm,No regr out,All,ESM-6,2,50,GPR,90/10,0.18357277120742665,1.7240094999982414
Rg w/no norm,No regr out,All,ESM-6,2,100,Linear,80/20,-4.7407008454605855,3.8621834327382816
Rg w/no norm,No regr out,All,ESM-6,2,100,Ridge,80/20,0.2451393960313386,1.4005022753213179
Rg w/no norm,No regr out,All,ESM-6,2,100,Lasso,80/20,0.18421205805163254,1.4559252549647437
Rg w/no norm,No regr out,All,ESM-6,2,100,Kernel Ridge,80/20,0.40572372721522987,1.242638010890407
Rg w/no norm,No regr out,All,ESM-6,2,100,GPR,80/20,-0.14952488138632614,1.7282621813676429
Rg w/no norm,No regr out,All,ESM-6,2,100,Linear,85/15,-1.5249973127507102,2.6899410517186464
Rg w/no norm,No regr out,All,ESM-6,2,100,Ridge,85/15,0.17372539134836995,1.5387728189149308
Rg w/no norm,No regr out,All,ESM-6,2,100,Lasso,85/15,0.11423281807387986,1.5932065947865892
Rg w/no norm,No regr out,All,ESM-6,2,100,Kernel Ridge,85/15,0.2560150438702572,1.4601396005655845
Rg w/no norm,No regr out,All,ESM-6,2,100,GPR,85/15,-0.16759388302473943,1.8291874297892476
Rg w/no norm,No regr out,All,ESM-6,2,100,Linear,90/10,0.03744222968545263,1.871950310328477
Rg w/no norm,No regr out,All,ESM-6,2,100,Ridge,90/10,0.2843855163585418,1.614062974888053
Rg w/no norm,No regr out,All,ESM-6,2,100,Lasso,90/10,0.18990186554883937,1.7173140790322867
Rg w/no norm,No regr out,All,ESM-6,2,100,Kernel Ridge,90/10,0.3549242555588338,1.5324498483560829
Rg w/no norm,No regr out,All,ESM-6,2,100,GPR,90/10,0.07301270192271547,1.8370365874410401
Rg w/no norm,No regr out,All,ESM-6,2,106,Linear,80/20,-4.851907885962674,3.8994124978897755
Rg w/no norm,No regr out,All,ESM-6,2,106,Ridge,80/20,0.24642826404793128,1.3993061380867338
Rg w/no norm,No regr out,All,ESM-6,2,106,Lasso,80/20,0.18421205805163254,1.4559252549647437
Rg w/no norm,No regr out,All,ESM-6,2,106,Kernel Ridge,80/20,0.40959921141571687,1.2385795440421665
Rg w/no norm,No regr out,All,ESM-6,2,106,GPR,80/20,-0.1471047927577851,1.7264419722472526
Rg w/no norm,No regr out,All,ESM-6,2,112,Linear,85/15,-4.744553171507764,4.057330909415715
Rg w/no norm,No regr out,All,ESM-6,2,112,Ridge,85/15,0.16895190298727836,1.5432112561525213
Rg w/no norm,No regr out,All,ESM-6,2,112,Lasso,85/15,0.11423281807387986,1.5932065947865892
Rg w/no norm,No regr out,All,ESM-6,2,112,Kernel Ridge,85/15,0.25250586798812436,1.463579091404101
Rg w/no norm,No regr out,All,ESM-6,2,112,GPR,85/15,-0.16271007672199667,1.825357862651278
Rg w/no norm,No regr out,All,ESM-6,2,120,Linear,90/10,-2.189672143625466,3.4076418021622823
Rg w/no norm,No regr out,All,ESM-6,2,120,Ridge,90/10,0.27635907756573097,1.623089520239005
Rg w/no norm,No regr out,All,ESM-6,2,120,Lasso,90/10,0.18990186554883937,1.7173140790322867
Rg w/no norm,No regr out,All,ESM-6,2,120,Kernel Ridge,90/10,0.3457367476292651,1.5433242437821912
Rg w/no norm,No regr out,All,ESM-6,2,120,GPR,90/10,0.06869090844533576,1.8413139171509005
Rg w/no norm,No regr out,All,ESM-6,2,20,Linear,80/20,-0.131840361078448,1.714916689754222
Rg w/no norm,No regr out,All,ESM-6,2,20,Ridge,80/20,0.20718783865424084,1.4352765534765675
Rg w/no norm,No regr out,All,ESM-6,2,20,Lasso,80/20,-0.0727541787556012,1.6695542909048486
Rg w/no norm,No regr out,All,ESM-6,2,20,Kernel Ridge,80/20,0.1757127378125195,1.4634899114342805
Rg w/no norm,No regr out,All,ESM-6,2,20,GPR,80/20,-0.571739000817213,2.020880594138571
Rg w/no norm,No regr out,All,ESM-6,2,20,Linear,85/15,-0.35010503395595394,1.9669625035342753
Rg w/no norm,No regr out,All,ESM-6,2,20,Ridge,85/15,0.0586502014772875,1.6424335950380904
Rg w/no norm,No regr out,All,ESM-6,2,20,Lasso,85/15,0.11423281807387986,1.5932065947865892
Rg w/no norm,No regr out,All,ESM-6,2,20,Kernel Ridge,85/15,0.2985008820334626,1.4178355694240854
Rg w/no norm,No regr out,All,ESM-6,2,20,GPR,85/15,-0.5251484490788927,2.0905875581513187
Rg w/no norm,No regr out,All,ESM-6,2,20,Linear,90/10,-0.3380348930751942,2.2070625108652373
Rg w/no norm,No regr out,All,ESM-6,2,20,Ridge,90/10,0.13081493006053924,1.7788406414421887
Rg w/no norm,No regr out,All,ESM-6,2,20,Lasso,90/10,0.18990186554883937,1.7173140790322867
Rg w/no norm,No regr out,All,ESM-6,2,20,Kernel Ridge,90/10,0.08437655539203559,1.8257418326440458
Rg w/no norm,No regr out,All,ESM-6,2,20,GPR,90/10,0.19697381353425347,1.7098017932992955
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Linear,80/20,0.4528558903665223,1.0935528781764423
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Ridge,80/20,0.4516312069341979,1.0947760545621854
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Lasso,80/20,0.44788738733221656,1.0985068214517901
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Kernel Ridge,80/20,0.4636739436994165,1.0826881221654645
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,GPR,80/20,0.2841984385040177,1.2507924313643528
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Linear,85/15,0.3515643267841668,1.2263797661346985
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Ridge,85/15,0.3513094359226323,1.2266207786939527
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Lasso,85/15,0.34972551043992584,1.2281174024071235
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Kernel Ridge,85/15,0.37065377877095895,1.208193072860922
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,GPR,85/15,0.38058940563346855,1.1986181275304701
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Linear,90/10,0.25639301007049786,1.4193131654317541
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Ridge,90/10,0.26216107215269957,1.4137977357757496
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Lasso,90/10,0.25641365347609757,1.4192934643927015
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,Kernel Ridge,90/10,0.28238522786318354,1.394287020670614
Rg w/no norm,No regr out,Inliers,ESM-6,2,20,GPR,90/10,0.29551171045883406,1.381476140811836
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Linear,80/20,0.37999251529642375,1.1640922289717728
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Ridge,80/20,0.37046258406679344,1.1730045519607109
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Lasso,80/20,0.3480095329532905,1.1937394511140558
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Kernel Ridge,80/20,0.4126773786674437,1.132993160382162
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,GPR,80/20,0.06275655964875071,1.4312487772988554
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Linear,85/15,0.2980519986236698,1.275980383810716
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Ridge,85/15,0.2849407957454445,1.2878418311516937
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Lasso,85/15,0.2862540302101608,1.2866587014975082
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Kernel Ridge,85/15,0.340530683139995,1.236769663265194
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,GPR,85/15,0.26904523526919166,1.3020773300104145
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Linear,90/10,0.34186923695744864,1.3352500265566825
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Ridge,90/10,0.3262942271342273,1.3509573357655134
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Lasso,90/10,0.3303532961449037,1.346881436498082
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,Kernel Ridge,90/10,0.3359017752867609,1.3412899148788973
Rg w/no norm,No regr out,Inliers,ESM-6,2,10,GPR,90/10,0.29101685378489417,1.3858762593913843
Rg w/no norm,No regr out,All,ESM-6,2,10,Linear,80/20,0.11128980852401293,1.5196043178718484
Rg w/no norm,No regr out,All,ESM-6,2,10,Ridge,80/20,0.23291714875735658,1.4117947922199825
Rg w/no norm,No regr out,All,ESM-6,2,10,Lasso,80/20,0.22121399923672336,1.422523686913492
Rg w/no norm,No regr out,All,ESM-6,2,10,Kernel Ridge,80/20,0.373561229361432,1.2758210193114037
Rg w/no norm,No regr out,All,ESM-6,2,10,GPR,80/20,-0.6757605444520942,2.086682717099859
Rg w/no norm,No regr out,All,ESM-6,2,10,Linear,85/15,-0.0638370868804663,1.7460226205250833
Rg w/no norm,No regr out,All,ESM-6,2,10,Ridge,85/15,0.09961722586655075,1.606297159995478
Rg w/no norm,No regr out,All,ESM-6,2,10,Lasso,85/15,0.1405024032774882,1.5694035694781794
Rg w/no norm,No regr out,All,ESM-6,2,10,Kernel Ridge,85/15,0.31055241555052315,1.4056038235791677
Rg w/no norm,No regr out,All,ESM-6,2,10,GPR,85/15,-0.22462140200279368,1.8733254154468801
Rg w/no norm,No regr out,All,ESM-6,2,10,Linear,90/10,0.11920506307616174,1.790681385845825
Rg w/no norm,No regr out,All,ESM-6,2,10,Ridge,90/10,0.15897534351525144,1.7497873742781467
Rg w/no norm,No regr out,All,ESM-6,2,10,Lasso,90/10,0.16525677911783943,1.743240731252337
Rg w/no norm,No regr out,All,ESM-6,2,10,Kernel Ridge,90/10,0.315794513843779,1.5782441581305884
Rg w/no norm,No regr out,All,ESM-6,2,10,GPR,90/10,-0.09893677491911035,2.0001716520321344
Rg w/no norm,No regr out,Inliers,ESM-6,3,104,Linear,80/20,0.5675180301607575,0.9722387513552753
Rg w/no norm,No regr out,Inliers,ESM-6,3,104,Ridge,80/20,0.4903816886180641,1.055386260777288
Rg w/no norm,No regr out,Inliers,ESM-6,3,104,Lasso,80/20,0.4846600277477505,1.0612943172243454
Rg w/no norm,No regr out,Inliers,ESM-6,3,104,Kernel Ridge,80/20,0.5644861520337818,0.9756406981097671
Rg w/no norm,No regr out,Inliers,ESM-6,3,104,GPR,80/20,0.5165575264718129,1.0279247561274425
Rg w/no norm,No regr out,Inliers,ESM-6,3,110,Linear,85/15,0.5526060717529016,1.0186771623275384
Rg w/no norm,No regr out,Inliers,ESM-6,3,110,Ridge,85/15,0.41504532935038785,1.164803410132802
Rg w/no norm,No regr out,Inliers,ESM-6,3,110,Lasso,85/15,0.44144203928144365,1.1382185255371653
Rg w/no norm,No regr out,Inliers,ESM-6,3,110,Kernel Ridge,85/15,0.5115012723698544,1.0644450467081275
Rg w/no norm,No regr out,Inliers,ESM-6,3,110,GPR,85/15,0.44863875068343473,1.1308620937099831
Rg w/no norm,No regr out,Inliers,ESM-6,3,116,Linear,90/10,0.4906132363892268,1.1747090845081927
Rg w/no norm,No regr out,Inliers,ESM-6,3,116,Ridge,90/10,0.3440771239233311,1.3330084068087735
Rg w/no norm,No regr out,Inliers,ESM-6,3,116,Lasso,90/10,0.3550894938531489,1.3217710195515588
Rg w/no norm,No regr out,Inliers,ESM-6,3,116,Kernel Ridge,90/10,0.4334616496421828,1.2388569350694123
Rg w/no norm,No regr out,Inliers,ESM-6,3,116,GPR,90/10,0.3847774143211885,1.2909892764653763
Rg w/no norm,No regr out,Inliers,ESM-6,3,100,Linear,80/20,0.5945513537006668,0.9413624078007153
Rg w/no norm,No regr out,Inliers,ESM-6,3,100,Ridge,80/20,0.4904707230048563,1.055294064548311
Rg w/no norm,No regr out,Inliers,ESM-6,3,100,Lasso,80/20,0.4846600277477505,1.0612943172243454
Rg w/no norm,No regr out,Inliers,ESM-6,3,100,Kernel Ridge,80/20,0.56517412041698,0.9748697981268963
Rg w/no norm,No regr out,Inliers,ESM-6,3,100,GPR,80/20,0.5168631913005763,1.0275997431816029
Rg w/no norm,No regr out,Inliers,ESM-6,3,100,Linear,85/15,0.571981205301334,0.9963752859571402
Rg w/no norm,No regr out,Inliers,ESM-6,3,100,Ridge,85/15,0.4147933101156627,1.1650543024389204
