Normalization,Regressing out,Points,ESM Mode,Layer,Principal Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,Ridge,80/20,0.15492504854236067,0.09809155436404855
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,Lasso,80/20,-0.033259012586004166,0.1084647458376439
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,Kernel Ridge,80/20,-0.0025543264102805274,0.10684100378252029
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,GPR,80/20,-0.44081042831754425,0.1280818003347521
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,Linear,85/15,0.1003397177553661,0.10543146235112037
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,Ridge,85/15,0.16750600029973117,0.10141951102093125
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,Lasso,85/15,-0.05645608157069071,0.1142501240011815
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,Kernel Ridge,85/15,0.03697607126375957,0.10908109666554401
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,GPR,85/15,-0.256684947006232,0.12460749425774174
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,Linear,90/10,-0.14707272486198097,0.1165355037885557
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,Ridge,90/10,-0.012138203392142888,0.10946686743103891
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,Lasso,90/10,0.07511304398687069,0.10464225949674344
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,Kernel Ridge,90/10,-0.0036835893324844715,0.10900870818227089
Rg norm w/0.421,pH regr out,All,ESM-12,9,10,GPR,90/10,-0.6465526804296895,0.1396209525149689
Rg norm w/0.421,pH regr out,All,ESM-12,10,106,Linear,80/20,-15.853968697115945,0.4380615074939116
Rg norm w/0.421,pH regr out,All,ESM-12,10,106,Ridge,80/20,-0.12859155893365393,0.11335805893312775
Rg norm w/0.421,pH regr out,All,ESM-12,10,106,Lasso,80/20,0.0211446597690359,0.10557066546045253
Rg norm w/0.421,pH regr out,All,ESM-12,10,106,Kernel Ridge,80/20,-0.0025685580446364042,0.10684176210387203
Rg norm w/0.421,pH regr out,All,ESM-12,10,106,GPR,80/20,-0.22741613910448688,0.11821699525413942
Rg norm w/0.421,pH regr out,All,ESM-12,10,112,Linear,85/15,-10.203046806031162,0.37204804909540934
Rg norm w/0.421,pH regr out,All,ESM-12,10,112,Ridge,85/15,0.015650223466061708,0.11028226568889847
Rg norm w/0.421,pH regr out,All,ESM-12,10,112,Lasso,85/15,0.15599176508015666,0.10211846977437487
Rg norm w/0.421,pH regr out,All,ESM-12,10,112,Kernel Ridge,85/15,0.001249021758727542,0.11108606043807254
Rg norm w/0.421,pH regr out,All,ESM-12,10,112,GPR,85/15,-0.07921055935304167,0.11547395729041553
Rg norm w/0.421,pH regr out,All,ESM-12,10,120,Linear,90/10,-8.272245239600784,0.3313257854634016
Rg norm w/0.421,pH regr out,All,ESM-12,10,120,Ridge,90/10,0.01485850082760043,0.1079970986897771
Rg norm w/0.421,pH regr out,All,ESM-12,10,120,Lasso,90/10,-0.08246527438280005,0.11320608406661761
Rg norm w/0.421,pH regr out,All,ESM-12,10,120,Kernel Ridge,90/10,-0.029517478575872058,0.11040268700824217
Rg norm w/0.421,pH regr out,All,ESM-12,10,120,GPR,90/10,-0.22771461954476946,0.12056229182386054
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,104,Linear,80/20,-0.7539434371898144,0.0985909056196178
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,104,Ridge,80/20,0.18878071478188396,0.06704990971030113
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,104,Lasso,80/20,0.25675778493128054,0.06417919250153609
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,104,Kernel Ridge,80/20,0.2622294698388231,0.06394251526521581
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,104,GPR,80/20,0.19199685484856854,0.06691686550024688
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,110,Linear,85/15,-1.1742308862671713,0.10211278178010812
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,110,Ridge,85/15,-0.14749399936010676,0.07418267480644243
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,110,Lasso,85/15,0.09603627005646109,0.06584196443057139
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,110,Kernel Ridge,85/15,-0.015820902676406456,0.06979685429079137
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,110,GPR,85/15,-0.07880882344489115,0.07192825461391553
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,116,Linear,90/10,-1.300662658385281,0.10881404256179379
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,116,Ridge,90/10,-0.05774760575532478,0.07378184291778414
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,116,Lasso,90/10,0.020312287314960265,0.07100718631004407
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,116,Kernel Ridge,90/10,0.057140230598462405,0.06965976836555948
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,116,GPR,90/10,0.15531661280550335,0.0659333966670531
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,Linear,80/20,-10.229370117215607,0.35757051502213033
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,Ridge,80/20,-0.12246838025106266,0.11305012836088976
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,Lasso,80/20,0.0211446597690359,0.10557066546045253
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,Kernel Ridge,80/20,-0.0025233894062131057,0.10683935531022253
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,GPR,80/20,-0.22617224197627706,0.11815707789963552
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,Linear,85/15,-6.1596581991079296,0.2974247472377447
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,Ridge,85/15,0.01629303561936779,0.11024625086995847
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,Lasso,85/15,0.15599176508015666,0.10211846977437487
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,Kernel Ridge,85/15,0.0014826975115888041,0.1110730643870595
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,GPR,85/15,-0.07867788355309324,0.11544545600586593
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,Linear,90/10,-3.865298728261828,0.24000347886383588
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,Ridge,90/10,0.02377949501588139,0.10750700029039048
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,Lasso,90/10,-0.08246527438280005,0.11320608406661761
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,Kernel Ridge,90/10,-0.029320807595474285,0.11039214127093605
Rg norm w/0.421,pH regr out,All,ESM-12,10,100,GPR,90/10,-0.22377842672797055,0.12036886844966845
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,Linear,80/20,-0.8300363095697005,0.10070682806848939
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,Ridge,80/20,0.1802891978117438,0.06739992188211302
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,Lasso,80/20,0.25675778493128054,0.06417919250153609
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,Kernel Ridge,80/20,0.2580085513344873,0.06412516773239149
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,GPR,80/20,0.19310951201379256,0.06687077584072737
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,Linear,85/15,-0.880027551055574,0.09495315157959981
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,Ridge,85/15,-0.14810786749256533,0.07420251468854558
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,Lasso,85/15,0.09603627005646109,0.06584196443057139
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,Kernel Ridge,85/15,-0.017017323172711762,0.06983794510370894
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,GPR,85/15,-0.09740512799635637,0.07254554867453179
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,Linear,90/10,-0.7852462379203244,0.09585340316111397
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,Ridge,90/10,-0.06385054261754286,0.07399438808660566
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,Lasso,90/10,0.020312287314960265,0.07100718631004407
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,Kernel Ridge,90/10,0.05142634227803655,0.06987052448263449
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,100,GPR,90/10,0.17838484106283703,0.06502684676983995
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,Linear,80/20,-2.650695953194391,0.2038786898410556
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,Ridge,80/20,-0.020386043041113133,0.10778696827618701
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,Lasso,80/20,0.0211446597690359,0.10557066546045253
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,Kernel Ridge,80/20,-0.002014765129817686,0.10681224971622061
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,GPR,80/20,-0.08361134412250726,0.11107613850074022
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,Linear,85/15,-1.40173898685534,0.17226373540248147
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,Ridge,85/15,0.03876317262783935,0.10897983775971289
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,Lasso,85/15,0.15599176508015666,0.10211846977437487
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,Kernel Ridge,85/15,0.002514878634610862,0.11101564066312633
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,GPR,85/15,0.022172953487536118,0.10991626922378296
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,Linear,90/10,-0.8317569115317787,0.14726403667720273
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,Ridge,90/10,-0.05480390751287212,0.11175028679073742
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,Lasso,90/10,-0.08246527438280005,0.11320608406661761
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,Kernel Ridge,90/10,-0.028862354209010954,0.11036755453024448
Rg norm w/0.421,pH regr out,All,ESM-12,10,50,GPR,90/10,-0.027761841210504734,0.11030851192598065
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,Linear,80/20,-0.1915025164578903,0.08125994910805337
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,Ridge,80/20,0.14495932293571268,0.06883708195611889
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,Lasso,80/20,0.08622935081089833,0.07116192147076933
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,Kernel Ridge,80/20,0.06031701316835392,0.07216385845600248
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,GPR,80/20,0.19270441272878147,0.06688755996737915
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,Linear,85/15,-0.7525719819733252,0.09167801665650009
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,Ridge,85/15,-0.2543107057963101,0.07755857866341886
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,Lasso,85/15,-0.2580024420638902,0.07767263152310197
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,Kernel Ridge,85/15,-0.06714134496751689,0.07153823982436852
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,GPR,85/15,-0.03314464509236381,0.07038949372992788
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,Linear,90/10,-0.4105012398505392,0.08520110149561819
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,Ridge,90/10,-0.0971702920263664,0.07514420483884081
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,Lasso,90/10,0.020312287314960265,0.07100718631004407
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,Kernel Ridge,90/10,0.04471798106147462,0.070117153161965
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,50,GPR,90/10,0.13038605465554043,0.06689932273011227
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,Linear,80/20,0.01866064620192509,0.10570453243556996
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,Ridge,80/20,0.09617736876422123,0.10144382301678358
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,Lasso,80/20,0.0211446597690359,0.10557066546045253
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,Kernel Ridge,80/20,0.0008440963722957662,0.10665976715895249
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,GPR,80/20,-0.04146293925600997,0.10889449166804574
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,Linear,85/15,0.12193981514852381,0.1041581118997102
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,Ridge,85/15,0.17129039672426138,0.10118872928724006
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,Lasso,85/15,-0.04324081125002488,0.113533294521588
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,Kernel Ridge,85/15,0.022755360117806323,0.109883530561447
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,GPR,85/15,0.07585697503761213,0.10685640311647879
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,Linear,90/10,-0.16241337064646966,0.1173121730997889
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,Ridge,90/10,0.0035510915279942656,0.1086151232274225
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,Lasso,90/10,0.018902254704642463,0.1077752205339311
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,Kernel Ridge,90/10,-0.01958364733939666,0.10986875723233987
Rg norm w/0.421,pH regr out,All,ESM-12,10,20,GPR,90/10,0.007042922856906886,0.10842464756271422
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,Linear,80/20,0.07162552432774993,0.07172832013663022
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,Ridge,80/20,0.13175938677364307,0.06936639304915726
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,Lasso,80/20,0.2025713282940682,0.06647754725569822
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,Kernel Ridge,80/20,0.22872133978376563,0.06537846530993949
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,GPR,80/20,0.19342789043992714,0.06685758178698535
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,Linear,85/15,-0.16847310904991142,0.07485772737487993
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,Ridge,85/15,-0.08607302047544807,0.07217001403478017
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,Lasso,85/15,0.04651055222720468,0.06762156577442087
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,Kernel Ridge,85/15,-0.024725803371379307,0.07010211374536274
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,GPR,85/15,0.2663942800207856,0.05931419375705032
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,Linear,90/10,-0.1303302739784329,0.0762713007676356
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,Ridge,90/10,0.06771844119071102,0.06926789981639322
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,Lasso,90/10,0.011482809911132041,0.07132644623911093
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,Kernel Ridge,90/10,0.12476351636491156,0.06711524496099779
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,20,GPR,90/10,0.20233192543722545,0.06407219147835347
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,Linear,80/20,0.030387969741161314,0.07330406551037183
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,Ridge,80/20,0.04263604391709541,0.07283960807904649
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,Lasso,80/20,0.07255448122805963,0.07169242449504919
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,Kernel Ridge,80/20,0.15499034737299777,0.06843210495948315
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,GPR,80/20,0.2137414485553949,0.0660103073696308
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,Linear,85/15,-0.19240862361438693,0.07562054990556404
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,Ridge,85/15,-0.14600560485594127,0.0741345486669986
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,Lasso,85/15,-0.05178352580945522,0.07102160116439883
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,Kernel Ridge,85/15,-0.25375177878933997,0.07754129649628516
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,GPR,85/15,0.44449659137262443,0.05161437123592026
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,Linear,90/10,-0.15707294205502786,0.07716828387967051
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,Ridge,90/10,-0.05179110727054881,0.07357380562476892
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,Lasso,90/10,-0.11506461025562298,0.07575450932739614
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,Kernel Ridge,90/10,0.03259956259476138,0.0705604940589107
Rg norm w/0.421,pH regr out,Inliers,ESM-12,10,10,GPR,90/10,0.5467540293844237,0.048297588756290796
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,Linear,80/20,-0.0139506234138016,0.10744653264809936
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,Ridge,80/20,0.07798430653730226,0.1024597185241481
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,Lasso,80/20,0.0211446597690359,0.10557066546045253
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,Kernel Ridge,80/20,0.05699781568922435,0.10361922774050393
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,GPR,80/20,-0.004778876331640314,0.10695947190150223
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,Linear,85/15,0.029470022419135544,0.10950537418452931
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,Ridge,85/15,0.11112833456647453,0.10479739505913982
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,Lasso,85/15,-0.04324081125002488,0.113533294521588
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,Kernel Ridge,85/15,0.05873186353338067,0.10784192587160135
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,GPR,85/15,-0.13822686222897063,0.11858926346075625
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,Linear,90/10,-0.1315334212136079,0.11574346358031602
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,Ridge,90/10,-0.02578327023478022,0.11020228188620843
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,Lasso,90/10,0.005121281410938483,0.10852951241221018
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,Kernel Ridge,90/10,0.043880402091304505,0.10639442981583114
Rg norm w/0.421,pH regr out,All,ESM-12,10,10,GPR,90/10,-0.2928084317540065,0.12371713931251478
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,104,Linear,80/20,-0.06404860633053544,0.07679090708024336
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,104,Ridge,80/20,0.23049134178398634,0.06530340392947154
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,104,Lasso,80/20,-0.08082483808458574,0.07739389827209288
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,104,Kernel Ridge,80/20,0.0746351261531486,0.07161196142163131
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,104,GPR,80/20,0.1326910350325945,0.06932916694858131
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,110,Linear,85/15,-0.18187714577961644,0.07528586496555474
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,110,Ridge,85/15,-0.07776154615282982,0.07189333317244521
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,110,Lasso,85/15,-0.3644683385833749,0.08089263984808615
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,110,Kernel Ridge,85/15,-0.214149486041878,0.07630682035924934
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,110,GPR,85/15,-0.08270384157909949,0.07205798539927677
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,116,Linear,90/10,-0.01251752857147026,0.07218712550375116
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,116,Ridge,90/10,-0.04048327474869495,0.07317723995965703
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,116,Lasso,90/10,0.02789006879201983,0.07073203665269368
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,116,Kernel Ridge,90/10,-0.07370059736856538,0.07433615106502599
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,116,GPR,90/10,0.12234883812427244,0.06720776286964095
Rg norm w/0.421,pH regr out,All,ESM-12,11,106,Linear,80/20,-11.243070206087644,0.3733611897691794
Rg norm w/0.421,pH regr out,All,ESM-12,11,106,Ridge,80/20,-0.047919222123964156,0.109231501934358
Rg norm w/0.421,pH regr out,All,ESM-12,11,106,Lasso,80/20,-0.04252918599366007,0.10895022034040489
Rg norm w/0.421,pH regr out,All,ESM-12,11,106,Kernel Ridge,80/20,-0.003035345169573711,0.10686663150301354
Rg norm w/0.421,pH regr out,All,ESM-12,11,106,GPR,80/20,-0.220671043960335,0.11789172521934252
Rg norm w/0.421,pH regr out,All,ESM-12,11,112,Linear,85/15,-9.65165417529472,0.3627767829962511
Rg norm w/0.421,pH regr out,All,ESM-12,11,112,Ridge,85/15,0.09342673768671916,0.10583575431290779
Rg norm w/0.421,pH regr out,All,ESM-12,11,112,Lasso,85/15,-0.05645608157069071,0.1142501240011815
Rg norm w/0.421,pH regr out,All,ESM-12,11,112,Kernel Ridge,85/15,0.001655515654323536,0.1110634519991315
Rg norm w/0.421,pH regr out,All,ESM-12,11,112,GPR,85/15,-0.0005030218576205225,0.1111834532549242
Rg norm w/0.421,pH regr out,All,ESM-12,11,120,Linear,90/10,-19.428220976007154,0.4917881443639383
Rg norm w/0.421,pH regr out,All,ESM-12,11,120,Ridge,90/10,-0.02981422676564449,0.11041859710094186
Rg norm w/0.421,pH regr out,All,ESM-12,11,120,Lasso,90/10,-0.14243585672381465,0.11629972669267037
Rg norm w/0.421,pH regr out,All,ESM-12,11,120,Kernel Ridge,90/10,-0.029644214187971363,0.11040948219230844
Rg norm w/0.421,pH regr out,All,ESM-12,11,120,GPR,90/10,-0.13378880973156937,0.11585875691720966
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,100,Linear,80/20,-0.13295859420246559,0.07923847034309783
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,100,Ridge,80/20,0.22738864949729087,0.06543492456717108
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,100,Lasso,80/20,-0.08082483808458574,0.07739389827209288
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,100,Kernel Ridge,80/20,0.07153086819148735,0.07173197671744333
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,100,GPR,80/20,0.12964884498877616,0.06945065068932071
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,100,Linear,85/15,-0.7164501975094317,0.09072832237253382
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,100,Ridge,85/15,-0.10197922531261683,0.07269658010949866
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,100,Lasso,85/15,-0.3644683385833749,0.08089263984808615
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,100,Kernel Ridge,85/15,-0.22788524715646785,0.0767372387383053
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,100,GPR,85/15,-0.08449616444232211,0.07211760362740498
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,100,Linear,90/10,-0.4897978294300789,0.08756330432410882
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,100,Ridge,90/10,-0.07161023796379196,0.07426375426399684
Rg norm w/0.421,pH regr out,Inliers,ESM-12,11,100,Lasso,90/10,0.02789006879201983,0.07073203665269368
